Time [s],Packet ID,MOSI,MISO
-0.010000200,0,The initial (idle) state of the CLK line does not match the settings,
0.004868380,0,0x0A,0x10
0.004873680,0,0x40,0xAA
0.005866340,1,0x2A,0x10
0.005871640,1,0xCF,0x00
0.005907460,1,0x2B,0xCF
0.005912760,1,0x06,0x00
0.005948600,1,0x2C,0x06
0.005953900,1,0x08,0x00
0.005989760,1,0x2D,0x00
0.005995060,1,0x00,0x00
0.006031140,1,0x2E,0x00
0.006036420,1,0x1E,0x66
0.006042160,1,0x2F,0x66
0.006047460,1,0x6C,0xC1
0.006053300,1,0x2E,0xC1
0.006058580,1,0x81,0xE0
0.006064320,1,0x2F,0xE0
0.006069620,1,0xD7,0x0D
0.006075520,1,0x2E,0x0D
0.006080820,1,0xF0,0xE0
0.006086540,1,0x2F,0xE0
0.006091820,1,0x00,0x0D
0.006097680,1,0x2E,0x0D
0.006102980,1,0x82,0xE0
0.006108700,1,0x2F,0xE0
0.006114000,1,0xA9,0x0D
0.006119860,1,0x2E,0x0D
0.006125140,1,0xF0,0xE0
0.006130880,1,0x2F,0xE0
0.006136160,1,0x00,0x0D
0.006142020,1,0x2E,0x0D
0.006147300,1,0xF8,0xE0
0.006153020,1,0x2F,0xE0
0.006158320,1,0x03,0x0D
0.006164220,1,0x2E,0x0D
0.006169520,1,0x64,0xE0
0.006175260,1,0x2F,0xE0
0.006180540,1,0x41,0x0D
0.006186400,1,0x2E,0x0D
0.006191700,1,0xF8,0xE0
0.006197420,1,0x2F,0xE0
0.006202720,1,0x08,0x0D
0.006208560,1,0x2E,0x0D
0.006213860,1,0x60,0xE0
0.006219580,1,0x2F,0xE0
0.006224880,1,0xD0,0x0D
0.006230720,1,0x2E,0x0D
0.006236020,1,0x35,0xE0
0.006241740,1,0x2F,0xE0
0.006247040,1,0x81,0x0D
0.006252940,1,0x2E,0x0D
0.006258220,1,0x80,0xE0
0.006263960,1,0x2F,0xE0
0.006269260,1,0x90,0x0D
0.006275100,1,0x2E,0x0D
0.006280400,1,0x3F,0xE0
0.006286120,1,0x2F,0xE0
0.006291420,1,0x00,0x0D
0.006297260,1,0x2E,0x0D
0.006302560,1,0xE0,0xE0
0.006308280,1,0x2F,0xE0
0.006313580,1,0xF0,0x0D
0.006319440,1,0x2E,0x0D
0.006324740,1,0x81,0xE0
0.006330460,1,0x2F,0xE0
0.006335760,1,0xA1,0x0D
0.006341660,1,0x2E,0x0D
0.006346960,1,0x67,0xE0
0.006352680,1,0x2F,0xE0
0.006357980,1,0x6A,0x0D
0.006363840,1,0x2E,0x0D
0.006369140,1,0xC9,0xE0
0.006374860,1,0x2F,0xE0
0.006380160,1,0x00,0x0D
0.006386000,1,0x2E,0x0D
0.006391300,1,0x88,0xE0
0.006397040,1,0x2F,0xE0
0.006402320,1,0xC8,0x0D
0.006408180,1,0x2E,0x0D
0.006413480,1,0xF0,0xE0
0.006419220,1,0x2F,0xE0
0.006424500,1,0x00,0x0D
0.006430420,1,0x2E,0x0D
0.006435720,1,0xF8,0xE0
0.006441460,1,0x2F,0xE0
0.006446760,1,0x03,0x0D
0.006452600,1,0x2E,0x0D
0.006457900,1,0x80,0xE0
0.006463640,1,0x2F,0xE0
0.006468940,1,0x98,0x0D
0.006474800,1,0x2E,0x0D
0.006480080,1,0xF0,0xE0
0.006485820,1,0x2F,0xE0
0.006491120,1,0x00,0x0D
0.006496980,1,0x2E,0x0D
0.006502280,1,0x80,0xE0
0.006508000,1,0x2F,0xE0
0.006513300,1,0x98,0x0D
0.006519240,1,0x2E,0x0D
0.006524520,1,0x60,0xE0
0.006530260,1,0x2F,0xE0
0.006535560,1,0x60,0x0D
0.006541400,1,0x2E,0x0D
0.006546720,1,0xF8,0xE0
0.006552440,1,0x2F,0xE0
0.006557740,1,0x00,0x0D
0.006563600,1,0x2E,0x0D
0.006568900,1,0x80,0xE0
0.006574620,1,0x2F,0xE0
0.006579920,1,0xAB,0x0D
0.006585780,1,0x2E,0x0D
0.006591080,1,0xF0,0xE0
0.006596800,1,0x2F,0xE0
0.006602100,1,0x00,0x0D
0.006608020,1,0x2E,0x0D
0.006613320,1,0x80,0xE0
0.006619060,1,0x2F,0xE0
0.006624340,1,0xAF,0x0D
0.006630200,1,0x2E,0x0D
0.006635500,1,0xF0,0xE0
0.006641220,1,0x2F,0xE0
0.006646520,1,0x00,0x0D
0.006652380,1,0x2E,0x0D
0.006657680,1,0x88,0xE0
0.006663400,1,0x2F,0xE0
0.006668720,1,0x20,0x0D
0.006674560,1,0x2E,0x0D
0.006679860,1,0xF0,0xE0
0.006685580,1,0x2F,0xE0
0.006690880,1,0x00,0x0D
0.006696800,1,0x2E,0x0D
0.006702100,1,0xF8,0xE0
0.006707820,1,0x2F,0xE0
0.006713120,1,0x05,0x0D
0.006718980,1,0x2E,0x0D
0.006724280,1,0x80,0xE0
0.006730000,1,0x2F,0xE0
0.006735300,1,0x1B,0x0D
0.006741160,1,0x2E,0x0D
0.006746460,1,0xF0,0xE0
0.006752200,1,0x2F,0xE0
0.006757500,1,0x00,0x0D
0.006763340,1,0x2E,0x0D
0.006768640,1,0xF8,0xE0
0.006774380,1,0x2F,0xE0
0.006779660,1,0x02,0x0D
0.006785580,1,0x2E,0x0D
0.006790880,1,0x80,0xE0
0.006796600,1,0x2F,0xE0
0.006801900,1,0x66,0x0D
0.006807740,1,0x2E,0x0D
0.006813040,1,0xF0,0xE0
0.006818780,1,0x2F,0xE0
0.006824080,1,0x00,0x0D
0.006829920,1,0x2E,0x0D
0.006835220,1,0xC9,0xE0
0.006840940,1,0x2F,0xE0
0.006846240,1,0x00,0x0D
0.006852100,1,0x2E,0x0D
0.006857400,1,0x8C,0xE0
0.006863120,1,0x2F,0xE0
0.006868420,1,0x03,0x0D
0.006874320,1,0x2E,0x0D
0.006879620,1,0xF0,0xE0
0.006885360,1,0x2F,0xE0
0.006890660,1,0x00,0x0D
0.006896500,1,0x2E,0x0D
0.006901800,1,0x60,0xE0
0.006907520,1,0x2F,0xE0
0.006912820,1,0x01,0x0D
0.006918680,1,0x2E,0x0D
0.006923960,1,0x60,0xE0
0.006929680,1,0x2F,0xE0
0.006934980,1,0x02,0x0D
0.006940840,1,0x2E,0x0D
0.006946140,1,0xF8,0xE0
0.006951860,1,0x2F,0xE0
0.006957160,1,0x05,0x0D
0.006963080,1,0x2E,0x0D
0.006968380,1,0x80,0xE0
0.006974100,1,0x2F,0xE0
0.006979400,1,0x24,0x0D
0.006985260,1,0x2E,0x0D
0.006990560,1,0x64,0xE0
0.006996280,1,0x2F,0xE0
0.007001580,1,0x00,0x0D
0.007007440,1,0x2E,0x0D
0.007012740,1,0xF8,0xE0
0.007018480,1,0x2F,0xE0
0.007023780,1,0x01,0x0D
0.007029620,1,0x2E,0x0D
0.007034920,1,0x80,0xE0
0.007040660,1,0x2F,0xE0
0.007045960,1,0x79,0x0D
0.007051860,1,0x2E,0x0D
0.007057160,1,0x3A,0xE0
0.007062900,1,0x2F,0xE0
0.007068200,1,0x00,0x0D
0.007074040,1,0x2E,0x0D
0.007079340,1,0xF8,0xE0
0.007085080,1,0x2F,0xE0
0.007090380,1,0x04,0x0D
0.007096220,1,0x2E,0x0D
0.007101520,1,0x80,0xE0
0.007107260,1,0x2F,0xE0
0.007112560,1,0x00,0x0D
0.007118400,1,0x2E,0x0D
0.007123700,1,0xF0,0xE0
0.007129420,1,0x2F,0xE0
0.007134720,1,0x00,0x0D
0.007140640,1,0x2E,0x0D
0.007145940,1,0x39,0xE0
0.007151660,1,0x2F,0xE0
0.007156960,1,0x73,0x0D
0.007162820,1,0x2E,0x0D
0.007168120,1,0x60,0xE0
0.007173840,1,0x2F,0xE0
0.007179140,1,0x00,0x0D
0.007184980,1,0x2E,0x0D
0.007190280,1,0x3A,0xE0
0.007196020,1,0x2F,0xE0
0.007201300,1,0x10,0x0D
0.007207160,1,0x2E,0x0D
0.007212460,1,0x3A,0xE0
0.007218200,1,0x2F,0xE0
0.007223480,1,0x20,0x0D
0.007229400,1,0x2E,0x0D
0.007234700,1,0xF8,0xE0
0.007240440,1,0x2F,0xE0
0.007245740,1,0x02,0x0D
0.007251600,1,0x2E,0x0D
0.007256900,1,0x80,0xE0
0.007262620,1,0x2F,0xE0
0.007267920,1,0x11,0x0D
0.007273780,1,0x2E,0x0D
0.007279080,1,0xF0,0xE0
0.007284800,1,0x2F,0xE0
0.007290100,1,0x00,0x0D
0.007295960,1,0x2E,0x0D
0.007301260,1,0xF8,0xE0
0.007306980,1,0x2F,0xE0
0.007312300,1,0x08,0x0D
0.007318220,1,0x2E,0x0D
0.007323500,1,0x64,0xE0
0.007329240,1,0x2F,0xE0
0.007334540,1,0xD0,0x0D
0.007340380,1,0x2E,0x0D
0.007345680,1,0x3F,0xE0
0.007351420,1,0x2F,0xE0
0.007356700,1,0x00,0x0D
0.007362560,1,0x2E,0x0D
0.007367860,1,0xE0,0xE0
0.007373600,1,0x2F,0xE0
0.007378900,1,0xF0,0x0D
0.007384740,1,0x2E,0x0D
0.007390040,1,0x60,0xE0
0.007395780,1,0x2F,0xE0
0.007401080,1,0x00,0x0D
0.007406980,1,0x2E,0x0D
0.007412280,1,0x3A,0xE0
0.007418020,1,0x2F,0xE0
0.007423320,1,0x10,0x0D
0.007429160,1,0x2E,0x0D
0.007434460,1,0x3A,0xE0
0.007440200,1,0x2F,0xE0
0.007445500,1,0x20,0x0D
0.007451340,1,0x2E,0x0D
0.007456640,1,0x60,0xE0
0.007462380,1,0x2F,0xE0
0.007467680,1,0x50,0x0D
0.007473520,1,0x2E,0x0D
