Time[s], Channel 0, Channel 1, Channel 2, Channel 3
2.23090476, 0, 0, 1, 0
2.23090486, 1, 0, 1, 0
2.23090498, 0, 0, 1, 0
2.23090502, 0, 0, 0, 0
2.23090512, 1, 0, 0, 0
2.23090524, 0, 1, 0, 0
2.23090536, 1, 1, 0, 0
2.23090548, 0, 1, 0, 0
2.23090550, 0, 0, 0, 0
2.23090560, 1, 0, 0, 0
2.23090572, 0, 0, 0, 0
2.23090586, 1, 0, 0, 0
2.23090598, 0, 0, 0, 0
2.23090610, 1, 0, 0, 0
2.23090622, 0, 0, 0, 0
2.23090634, 1, 0, 0, 0
2.23090646, 0, 0, 0, 0
2.23090658, 1, 0, 0, 0
2.23090846, 1, 0, 0, 1
2.23192734, 1, 0, 0, 0
2.23192994, 0, 0, 0, 0
2.23192996, 0, 0, 1, 0
2.23193006, 1, 0, 1, 0
2.23193018, 0, 0, 1, 0
2.23193022, 0, 0, 0, 0
2.23193032, 1, 0, 0, 0
2.23193044, 0, 0, 0, 0
2.23193056, 1, 0, 0, 0
2.23193068, 0, 0, 0, 0
2.23193082, 1, 0, 0, 0
2.23193094, 0, 0, 0, 0
2.23193106, 1, 0, 0, 0
2.23193118, 0, 0, 0, 0
2.23193120, 0, 1, 0, 0
2.23193132, 1, 1, 0, 0
2.23193144, 0, 1, 0, 0
2.23193146, 0, 0, 0, 0
2.23193156, 1, 0, 0, 0
2.23193168, 0, 0, 0, 0
2.23193182, 1, 0, 0, 0
2.23193194, 0, 0, 0, 0
2.23193196, 0, 1, 1, 0
2.23193206, 1, 1, 1, 0
2.23193218, 0, 1, 1, 0
2.23193220, 0, 0, 1, 0
2.23193222, 0, 0, 0, 0
2.23193232, 1, 0, 0, 0
2.23193244, 0, 0, 0, 0
2.23193256, 1, 0, 0, 0
2.23193268, 0, 0, 0, 0
2.23193282, 1, 0, 0, 0
2.23193294, 0, 0, 0, 0
2.23193296, 0, 1, 0, 0
2.23193306, 1, 1, 0, 0
2.23193318, 0, 1, 0, 0
2.23193320, 0, 0, 0, 0
2.23193322, 0, 0, 1, 0
2.23193332, 1, 0, 1, 0
2.23193344, 0, 0, 1, 0
2.23193346, 0, 0, 0, 0
2.23193356, 1, 0, 0, 0
2.23193368, 0, 0, 0, 0
2.23193372, 0, 0, 1, 0
2.23193382, 1, 0, 1, 0
2.23193394, 0, 0, 1, 0
2.23193406, 1, 0, 1, 0
2.23193418, 0, 0, 1, 0
2.23193422, 0, 0, 0, 0
2.23193432, 1, 0, 0, 0
2.23193444, 0, 0, 0, 0
2.23193456, 1, 0, 0, 0
2.23193468, 0, 0, 0, 0
2.23193482, 1, 0, 0, 0
2.23193494, 0, 0, 0, 0
2.23193506, 1, 0, 0, 0
2.23193518, 0, 0, 0, 0
2.23193522, 0, 0, 1, 0
2.23193532, 1, 0, 1, 0
2.23193544, 0, 0, 1, 0
2.23193556, 1, 0, 1, 0
2.23193568, 0, 0, 1, 0
2.23193572, 0, 0, 0, 0
2.23193582, 1, 0, 0, 0
2.23193594, 0, 0, 0, 0
2.23193596, 0, 0, 1, 0
2.23193606, 1, 0, 1, 0
2.23193618, 0, 0, 1, 0
2.23193622, 0, 0, 0, 0
2.23193632, 1, 0, 0, 0
2.23193644, 0, 0, 0, 0
2.23193656, 1, 0, 0, 0
2.23193668, 0, 0, 0, 0
2.23193682, 1, 0, 0, 0
2.23193694, 0, 0, 0, 0
2.23193706, 1, 0, 0, 0
2.23193718, 0, 0, 0, 0
2.23193722, 0, 0, 1, 0
2.23193732, 1, 0, 1, 0
2.23193744, 0, 0, 1, 0
2.23193756, 1, 0, 1, 0
2.23193768, 0, 0, 1, 0
2.23193782, 1, 0, 1, 0
2.23193794, 0, 0, 1, 0
2.23193806, 1, 0, 1, 0
2.23193818, 0, 0, 1, 0
2.23193822, 0, 0, 0, 0
2.23193832, 1, 0, 0, 0
2.23193844, 0, 0, 0, 0
2.23193856, 1, 0, 0, 0
2.23193868, 0, 0, 0, 0
2.23193882, 1, 0, 0, 0
2.23193894, 0, 0, 0, 0
2.23193896, 0, 0, 1, 0
2.23193906, 1, 0, 1, 0
2.23193918, 0, 0, 1, 0
2.23193922, 0, 0, 0, 0
2.23193932, 1, 0, 0, 0
2.23193944, 0, 0, 0, 0
2.23193956, 1, 0, 0, 0
2.23193970, 0, 0, 0, 0
2.23193982, 1, 0, 0, 0
2.23193994, 0, 0, 0, 0
2.23193996, 0, 0, 1, 0
2.23194006, 1, 0, 1, 0
2.23194018, 0, 0, 1, 0
2.23194022, 0, 0, 0, 0
2.23194032, 1, 0, 0, 0
2.23194044, 0, 0, 0, 0
2.23194056, 1, 0, 0, 0
2.23194068, 0, 0, 0, 0
2.23194072, 0, 0, 1, 0
2.23194082, 1, 0, 1, 0
2.23194094, 0, 0, 1, 0
2.23194096, 0, 0, 0, 0
2.23194106, 1, 0, 0, 0
2.23194118, 0, 0, 0, 0
2.23194122, 0, 0, 1, 0
2.23194132, 1, 0, 1, 0
2.23194144, 0, 0, 1, 0
2.23194156, 1, 0, 1, 0
2.23194170, 0, 0, 1, 0
2.23194172, 0, 0, 0, 0
2.23194182, 1, 0, 0, 0
2.23194194, 0, 0, 0, 0
2.23194196, 0, 0, 1, 0
2.23194206, 1, 0, 1, 0
2.23194220, 0, 0, 1, 0
2.23194222, 0, 0, 0, 0
2.23194232, 1, 0, 0, 0
2.23194244, 0, 0, 0, 0
2.23194246, 0, 1, 0, 0
2.23194256, 1, 1, 0, 0
2.23194270, 0, 0, 0, 0
2.23194282, 1, 0, 0, 0
2.23194294, 0, 0, 0, 0
2.23194306, 1, 0, 0, 0
2.23194320, 0, 0, 0, 0
2.23194332, 1, 0, 0, 0
2.23194344, 0, 0, 0, 0
2.23194356, 1, 0, 0, 0
2.23194370, 0, 0, 0, 0
2.23194382, 1, 0, 0, 0
2.23194570, 1, 0, 0, 1
2.23251098, 1, 0, 0, 0
2.23251338, 0, 0, 0, 0
2.23251352, 1, 0, 0, 0
2.23251364, 0, 0, 0, 0
2.23251376, 1, 0, 0, 0
2.23251388, 0, 0, 0, 0
2.23251400, 1, 0, 0, 0
2.23251412, 0, 0, 0, 0
2.23251426, 1, 0, 0, 0
2.23251438, 0, 0, 0, 0
2.23251440, 0, 0, 1, 0
2.23251450, 1, 0, 1, 0
2.23251462, 0, 0, 1, 0
2.23251464, 0, 1, 0, 0
2.23251474, 1, 1, 0, 0
2.23251486, 0, 1, 0, 0
2.23251488, 0, 0, 0, 0
2.23251490, 0, 0, 1, 0
2.23251498, 1, 0, 1, 0
2.23251512, 0, 0, 1, 0
2.23251524, 1, 0, 1, 0
2.23251586, 1, 0, 0, 0
2.23251868, 0, 0, 0, 0
2.23251880, 1, 0, 0, 0
2.23251892, 0, 0, 0, 0
2.23251894, 0, 1, 1, 0
2.23251906, 1, 1, 1, 0
2.23251918, 0, 1, 1, 0
2.23251930, 1, 1, 1, 0
2.23251942, 0, 1, 1, 0
2.23251954, 1, 1, 1, 0
2.23251966, 0, 1, 1, 0
2.23251968, 0, 0, 0, 0
2.23251978, 1, 0, 0, 0
2.23251992, 0, 0, 0, 0
2.23252004, 1, 0, 0, 0
2.23252016, 0, 0, 0, 0
2.23252028, 1, 0, 0, 0
2.23252040, 0, 0, 0, 0
2.23252052, 1, 0, 0, 0
2.23252192, 1, 0, 0, 1
2.23252200, 1, 0, 0, 0
2.23252440, 0, 0, 0, 0
2.23252444, 0, 0, 1, 0
2.23252454, 1, 0, 1, 0
2.23252466, 0, 0, 1, 0
2.23252468, 0, 0, 0, 0
2.23252478, 1, 0, 0, 0
2.23252490, 0, 0, 0, 0
2.23252502, 1, 0, 0, 0
2.23252514, 0, 0, 0, 0
2.23252528, 1, 0, 0, 0
2.23252540, 0, 0, 0, 0
2.23252552, 1, 0, 0, 0
2.23252564, 0, 0, 0, 0
2.23252566, 0, 1, 0, 0
2.23252576, 1, 1, 0, 0
2.23252588, 0, 1, 0, 0
2.23252590, 0, 0, 0, 0
2.23252592, 0, 0, 1, 0
2.23252600, 1, 0, 1, 0
2.23252614, 0, 0, 1, 0
2.23252626, 1, 0, 1, 0
2.23252688, 1, 0, 0, 0
2.23252970, 0, 0, 0, 0
2.23252974, 0, 0, 1, 0
2.23252984, 1, 0, 1, 0
2.23252996, 0, 0, 1, 0
2.23252998, 0, 0, 0, 0
2.23253008, 1, 0, 0, 0
2.23253020, 0, 0, 0, 0
2.23253022, 0, 1, 0, 0
2.23253032, 1, 1, 0, 0
2.23253044, 0, 1, 0, 0
2.23253046, 0, 0, 0, 0
2.23253056, 1, 0, 0, 0
2.23253070, 0, 0, 0, 0
2.23253082, 1, 0, 0, 0
2.23253094, 0, 0, 0, 0
2.23253106, 1, 0, 0, 0
2.23253118, 0, 0, 0, 0
2.23253130, 1, 0, 0, 0
2.23253144, 0, 0, 0, 0
2.23253156, 1, 0, 0, 0
2.23253298, 1, 0, 0, 1
2.23253312, 1, 0, 0, 0
2.23253556, 0, 0, 0, 0
2.23253568, 1, 0, 0, 0
2.23253580, 0, 0, 0, 0
2.23253592, 1, 0, 0, 0
2.23253604, 0, 0, 0, 0
2.23253618, 1, 0, 0, 0
2.23253630, 0, 0, 0, 0
2.23253642, 1, 0, 0, 0
2.23253654, 0, 0, 0, 0
2.23253666, 1, 0, 0, 0
2.23253678, 0, 0, 0, 0
2.23253680, 0, 1, 0, 0
2.23253690, 1, 1, 0, 0
2.23253704, 0, 0, 0, 0
2.23253706, 0, 0, 1, 0
2.23253716, 1, 0, 1, 0
2.23253728, 0, 0, 1, 0
2.23253740, 1, 0, 1, 0
2.23253802, 1, 0, 0, 0
2.23254084, 0, 0, 0, 0
2.23254098, 1, 0, 0, 0
2.23254110, 0, 0, 0, 0
2.23254122, 1, 0, 0, 0
2.23254134, 0, 0, 0, 0
2.23254136, 0, 1, 1, 0
2.23254146, 1, 1, 1, 0
2.23254158, 0, 1, 1, 0
2.23254160, 0, 0, 1, 0
2.23254172, 1, 0, 1, 0
2.23254184, 0, 0, 1, 0
2.23254186, 0, 0, 0, 0
2.23254196, 1, 0, 0, 0
2.23254208, 0, 0, 0, 0
2.23254220, 1, 0, 0, 0
2.23254232, 0, 0, 0, 0
2.23254244, 1, 0, 0, 0
2.23254258, 0, 0, 0, 0
2.23254270, 1, 0, 0, 0
2.23254414, 1, 0, 0, 1
2.23254418, 1, 0, 0, 0
2.72084722, 1, 0, 0, 1
2.72084724, 1, 0, 0, 0
2.72084964, 0, 0, 0, 0
2.72084968, 0, 0, 1, 0
2.72084978, 1, 0, 1, 0
2.72084990, 0, 0, 1, 0
2.72084992, 0, 0, 0, 0
2.72085002, 1, 0, 0, 0
2.72085014, 0, 0, 0, 0
2.72085026, 1, 0, 0, 0
2.72085038, 0, 0, 0, 0
2.72085052, 1, 0, 0, 0
2.72085064, 0, 0, 0, 0
2.72085076, 1, 0, 0, 0
2.72085088, 0, 0, 0, 0
2.72085090, 0, 1, 0, 0
2.72085100, 1, 1, 0, 0
2.72085114, 0, 0, 0, 0
2.72085116, 0, 0, 1, 0
2.72085126, 1, 0, 1, 0
2.72085138, 0, 0, 1, 0
2.72085140, 0, 1, 1, 0
2.72085150, 1, 1, 1, 0
2.72085212, 1, 1, 0, 0
2.72085494, 0, 1, 0, 0
2.72085496, 0, 0, 0, 0
2.72085498, 0, 0, 1, 0
2.72085506, 1, 0, 1, 0
2.72085520, 0, 0, 1, 0
2.72085522, 0, 0, 0, 0
2.72085532, 1, 0, 0, 0
2.72085544, 0, 0, 0, 0
2.72085546, 0, 1, 0, 0
2.72085556, 1, 1, 0, 0
2.72085568, 0, 1, 0, 0
2.72085580, 1, 1, 0, 0
2.72085592, 0, 1, 0, 0
2.72085594, 0, 0, 0, 0
2.72085606, 1, 0, 0, 0
2.72085618, 0, 0, 0, 0
2.72085630, 1, 0, 0, 0
2.72085642, 0, 0, 0, 0
2.72085654, 1, 0, 0, 0
2.72085666, 0, 0, 0, 0
2.72085678, 1, 0, 0, 0
2.72085820, 1, 0, 0, 1
2.72085838, 1, 0, 0, 0
2.72086078, 0, 0, 0, 0
2.72086092, 1, 0, 0, 0
2.72086104, 0, 0, 0, 0
2.72086116, 1, 0, 0, 0
2.72086128, 0, 0, 0, 0
2.72086140, 1, 0, 0, 0
2.72086152, 0, 0, 0, 0
2.72086166, 1, 0, 0, 0
2.72086178, 0, 0, 0, 0
2.72086190, 1, 0, 0, 0
2.72086202, 0, 0, 0, 0
2.72086204, 0, 1, 0, 0
2.72086214, 1, 1, 0, 0
2.72086226, 0, 1, 0, 0
2.72086228, 0, 0, 0, 0
2.72086230, 0, 0, 1, 0
2.72086240, 1, 0, 1, 0
2.72086252, 0, 1, 1, 0
2.72086264, 1, 1, 1, 0
2.72086326, 1, 1, 0, 0
2.72086608, 0, 1, 0, 0
2.72086610, 0, 0, 0, 0
2.72086620, 1, 0, 0, 0
2.72086634, 0, 0, 0, 0
2.72086646, 1, 0, 0, 0
2.72086658, 0, 0, 0, 0
2.72086660, 0, 1, 1, 0
2.72086670, 1, 1, 1, 0
2.72086682, 0, 1, 1, 0
2.72086684, 0, 1, 0, 0
2.72086694, 1, 1, 0, 0
2.72086708, 0, 0, 0, 0
2.72086720, 1, 0, 0, 0
2.72086732, 0, 0, 0, 0
2.72086744, 1, 0, 0, 0
2.72086756, 0, 0, 0, 0
2.72086768, 1, 0, 0, 0
2.72086780, 0, 0, 0, 0
2.72086794, 1, 0, 0, 0
2.72086938, 1, 0, 0, 1
2.72087560, 1, 0, 0, 0
2.72087816, 0, 0, 0, 0
2.72087818, 0, 0, 1, 0
2.72087828, 1, 0, 1, 0
2.72087840, 0, 0, 1, 0
2.72087842, 0, 0, 0, 0
2.72087852, 1, 0, 0, 0
2.72087864, 0, 0, 0, 0
2.72087878, 1, 0, 0, 0
2.72087890, 0, 0, 0, 0
2.72087902, 1, 0, 0, 0
2.72087914, 0, 0, 0, 0
2.72087926, 1, 0, 0, 0
2.72087938, 0, 0, 0, 0
2.72087940, 0, 1, 0, 0
2.72087950, 1, 1, 0, 0
2.72087964, 0, 0, 0, 0
2.72087976, 1, 0, 0, 0
2.72087988, 0, 0, 0, 0
2.72087990, 0, 1, 0, 0
2.72088000, 1, 1, 0, 0
2.72088012, 0, 1, 0, 0
2.72088016, 0, 1, 1, 0
2.72088024, 1, 1, 1, 0
2.72088038, 0, 0, 1, 0
2.72088040, 0, 0, 0, 0
2.72088050, 1, 0, 0, 0
2.72088062, 0, 0, 0, 0
2.72088074, 1, 0, 0, 0
2.72088086, 0, 0, 0, 0
2.72088098, 1, 0, 0, 0
2.72088110, 0, 0, 0, 0
2.72088112, 0, 1, 0, 0
2.72088124, 1, 1, 0, 0
2.72088136, 0, 0, 0, 0
2.72088138, 0, 0, 1, 0
2.72088148, 1, 0, 1, 0
2.72088160, 0, 0, 1, 0
2.72088162, 0, 0, 0, 0
2.72088172, 1, 0, 0, 0
2.72088184, 0, 0, 0, 0
2.72088188, 0, 0, 1, 0
2.72088198, 1, 0, 1, 0
2.72088210, 0, 0, 1, 0
2.72088222, 1, 0, 1, 0
2.72088234, 0, 0, 1, 0
2.72088236, 0, 0, 0, 0
2.72088246, 1, 0, 0, 0
2.72088258, 0, 0, 0, 0
2.72088270, 1, 0, 0, 0
2.72088284, 0, 0, 0, 0
2.72088296, 1, 0, 0, 0
2.72088308, 0, 0, 0, 0
2.72088320, 1, 0, 0, 0
2.72088332, 0, 0, 0, 0
2.72088334, 0, 0, 1, 0
2.72088344, 1, 0, 1, 0
2.72088356, 0, 0, 1, 0
2.72088370, 1, 0, 1, 0
2.72088382, 0, 0, 1, 0
2.72088384, 0, 0, 0, 0
2.72088394, 1, 0, 0, 0
2.72088406, 0, 0, 0, 0
2.72088408, 0, 0, 1, 0
2.72088418, 1, 0, 1, 0
2.72088430, 0, 0, 1, 0
2.72088434, 0, 0, 0, 0
2.72088444, 1, 0, 0, 0
2.72088456, 0, 0, 0, 0
2.72088468, 1, 0, 0, 0
2.72088480, 0, 0, 0, 0
2.72088492, 1, 0, 0, 0
2.72088504, 0, 0, 0, 0
2.72088518, 1, 0, 0, 0
2.72088530, 0, 0, 0, 0
2.72088532, 0, 0, 1, 0
2.72088542, 1, 0, 1, 0
2.72088554, 0, 0, 1, 0
2.72088566, 1, 0, 1, 0
2.72088578, 0, 0, 1, 0
2.72088590, 1, 0, 1, 0
2.72088604, 0, 0, 1, 0
2.72088616, 1, 0, 1, 0
2.72088628, 0, 0, 1, 0
2.72088630, 0, 0, 0, 0
2.72088640, 1, 0, 0, 0
2.72088652, 0, 0, 0, 0
2.72088664, 1, 0, 0, 0
2.72088678, 0, 0, 0, 0
2.72088690, 1, 0, 0, 0
2.72088702, 0, 0, 0, 0
2.72088704, 0, 0, 1, 0
2.72088714, 1, 0, 1, 0
2.72088726, 0, 0, 1, 0
2.72088728, 0, 0, 0, 0
2.72088738, 1, 0, 0, 0
2.72088752, 0, 0, 0, 0
2.72088764, 1, 0, 0, 0
2.72088776, 0, 0, 0, 0
2.72088788, 1, 0, 0, 0
2.72088800, 0, 0, 0, 0
2.72088802, 0, 0, 1, 0
2.72088812, 1, 0, 1, 0
2.72088824, 0, 0, 1, 0
2.72088828, 0, 0, 0, 0
2.72088838, 1, 0, 0, 0
2.72088850, 0, 0, 0, 0
2.72088862, 1, 0, 0, 0
2.72088874, 0, 0, 0, 0
2.72088876, 0, 0, 1, 0
2.72088886, 1, 0, 1, 0
2.72088898, 0, 0, 1, 0
2.72088902, 0, 0, 0, 0
2.72088912, 1, 0, 0, 0
2.72088924, 0, 0, 0, 0
2.72088926, 0, 0, 1, 0
2.72088936, 1, 0, 1, 0
2.72088948, 0, 0, 1, 0
2.72088960, 1, 0, 1, 0
2.72088972, 0, 0, 1, 0
2.72088976, 0, 0, 0, 0
2.72088986, 1, 0, 0, 0
2.72088998, 0, 0, 0, 0
2.72089000, 0, 0, 1, 0
2.72089010, 1, 0, 1, 0
2.72089022, 0, 0, 1, 0
2.72089024, 0, 0, 0, 0
2.72089034, 1, 0, 0, 0
2.72089046, 0, 0, 0, 0
2.72089048, 0, 1, 0, 0
2.72089058, 1, 1, 0, 0
2.72089072, 0, 0, 0, 0
2.72089084, 1, 0, 0, 0
2.72089096, 0, 0, 0, 0
2.72089108, 1, 0, 0, 0
2.72089120, 0, 0, 0, 0
2.72089132, 1, 0, 0, 0
2.72089146, 0, 0, 0, 0
2.72089158, 1, 0, 0, 0
2.72089170, 0, 0, 0, 0
2.72089182, 1, 0, 0, 0
2.72089368, 1, 0, 0, 1
2.72149394, 1, 0, 0, 0
2.72149636, 0, 0, 0, 0
2.72149648, 1, 0, 0, 0
2.72149662, 0, 0, 0, 0
2.72149674, 1, 0, 0, 0
2.72149686, 0, 0, 0, 0
2.72149698, 1, 0, 0, 0
2.72149710, 0, 0, 0, 0
2.72149722, 1, 0, 0, 0
2.72149736, 0, 0, 0, 0
2.72149738, 0, 0, 1, 0
2.72149748, 1, 0, 1, 0
2.72149760, 0, 0, 1, 0
2.72149762, 0, 1, 0, 0
2.72149772, 1, 1, 0, 0
2.72149784, 0, 1, 0, 0
2.72149786, 0, 0, 1, 0
2.72149796, 1, 0, 1, 0
2.72149808, 0, 0, 1, 0
2.72149822, 1, 0, 1, 0
2.72149882, 1, 0, 0, 0
2.72150166, 0, 0, 0, 0
2.72150178, 1, 0, 0, 0
2.72150190, 0, 0, 0, 0
2.72150192, 0, 1, 1, 0
2.72150204, 1, 1, 1, 0
2.72150216, 0, 1, 1, 0
2.72150228, 1, 1, 1, 0
2.72150240, 0, 1, 1, 0
2.72150252, 1, 1, 1, 0
2.72150264, 0, 1, 1, 0
2.72150266, 0, 0, 0, 0
2.72150276, 1, 0, 0, 0
2.72150290, 0, 0, 0, 0
2.72150302, 1, 0, 0, 0
2.72150314, 0, 0, 0, 0
2.72150326, 1, 0, 0, 0
2.72150338, 0, 0, 0, 0
2.72150350, 1, 0, 0, 0
2.72150490, 1, 0, 0, 1
2.72150496, 1, 0, 0, 0
2.72150738, 0, 0, 0, 0
2.72150742, 0, 0, 1, 0
2.72150752, 1, 0, 1, 0
2.72150764, 0, 0, 1, 0
2.72150766, 0, 0, 0, 0
2.72150776, 1, 0, 0, 0
2.72150788, 0, 0, 0, 0
2.72150800, 1, 0, 0, 0
2.72150812, 0, 0, 0, 0
2.72150826, 1, 0, 0, 0
2.72150838, 0, 0, 0, 0
2.72150850, 1, 0, 0, 0
2.72150862, 0, 0, 0, 0
2.72150864, 0, 1, 0, 0
2.72150874, 1, 1, 0, 0
2.72150886, 0, 1, 0, 0
2.72150888, 0, 0, 0, 0
2.72150890, 0, 0, 1, 0
2.72150900, 1, 0, 1, 0
2.72150912, 0, 0, 1, 0
2.72150924, 1, 0, 1, 0
2.72150986, 1, 0, 0, 0
2.72151268, 0, 0, 0, 0
2.72151272, 0, 0, 1, 0
2.72151282, 1, 0, 1, 0
2.72151294, 0, 0, 1, 0
2.72151296, 0, 0, 0, 0
2.72151306, 1, 0, 0, 0
2.72151318, 0, 0, 0, 0
2.72151320, 0, 1, 0, 0
2.72151330, 1, 1, 0, 0
2.72151342, 0, 1, 0, 0
2.72151344, 0, 0, 0, 0
2.72151356, 1, 0, 0, 0
2.72151368, 0, 0, 0, 0
2.72151380, 1, 0, 0, 0
2.72151392, 0, 0, 0, 0
2.72151404, 1, 0, 0, 0
2.72151416, 0, 0, 0, 0
2.72151430, 1, 0, 0, 0
2.72151442, 0, 0, 0, 0
2.72151454, 1, 0, 0, 0
2.72151596, 1, 0, 0, 1
2.72151610, 1, 0, 0, 0
2.72151854, 0, 0, 0, 0
2.72151868, 1, 0, 0, 0
2.72151880, 0, 0, 0, 0
2.72151892, 1, 0, 0, 0
2.72151904, 0, 0, 0, 0
2.72151916, 1, 0, 0, 0
2.72151928, 0, 0, 0, 0
2.72151942, 1, 0, 0, 0
2.72151954, 0, 0, 0, 0
2.72151966, 1, 0, 0, 0
2.72151978, 0, 0, 0, 0
2.72151980, 0, 1, 0, 0
2.72151990, 1, 1, 0, 0
2.72152002, 0, 1, 0, 0
2.72152004, 0, 0, 0, 0
2.72152006, 0, 0, 1, 0
2.72152016, 1, 0, 1, 0
2.72152028, 0, 0, 1, 0
2.72152040, 1, 0, 1, 0
2.72152102, 1, 0, 0, 0
2.72152384, 0, 0, 0, 0
2.72152398, 1, 0, 0, 0
2.72152410, 0, 0, 0, 0
2.72152422, 1, 0, 0, 0
2.72152434, 0, 0, 0, 0
2.72152436, 0, 1, 1, 0
2.72152446, 1, 1, 1, 0
2.72152458, 0, 1, 1, 0
2.72152460, 0, 0, 1, 0
2.72152472, 1, 0, 1, 0
2.72152484, 0, 0, 1, 0
2.72152486, 0, 0, 0, 0
2.72152496, 1, 0, 0, 0
2.72152508, 0, 0, 0, 0
2.72152520, 1, 0, 0, 0
2.72152532, 0, 0, 0, 0
2.72152546, 1, 0, 0, 0
2.72152558, 0, 0, 0, 0
2.72152570, 1, 0, 0, 0
2.72152714, 1, 0, 0, 1
2.72152718, 1, 0, 0, 0
3.20985524, 1, 0, 0, 1
3.20985528, 1, 0, 0, 0
3.20985768, 0, 0, 0, 0
3.20985770, 0, 0, 1, 0
3.20985780, 1, 0, 1, 0
3.20985792, 0, 0, 1, 0
3.20985796, 0, 0, 0, 0
3.20985806, 1, 0, 0, 0
3.20985818, 0, 0, 0, 0
3.20985830, 1, 0, 0, 0
3.20985842, 0, 0, 0, 0
3.20985854, 1, 0, 0, 0
3.20985868, 0, 0, 0, 0
3.20985880, 1, 0, 0, 0
3.20985892, 0, 0, 0, 0
3.20985894, 0, 1, 0, 0
3.20985904, 1, 1, 0, 0
3.20985916, 0, 1, 0, 0
3.20985918, 0, 0, 1, 0
3.20985928, 1, 0, 1, 0
3.20985942, 0, 1, 1, 0
3.20985954, 1, 1, 1, 0
3.20986016, 1, 1, 0, 0
3.20986298, 0, 1, 0, 0
3.20986300, 0, 0, 0, 0
3.20986302, 0, 0, 1, 0
3.20986310, 1, 0, 1, 0
3.20986324, 0, 0, 1, 0
3.20986326, 0, 0, 0, 0
3.20986336, 1, 0, 0, 0
3.20986348, 0, 0, 0, 0
3.20986350, 0, 1, 0, 0
3.20986360, 1, 1, 0, 0
3.20986372, 0, 1, 0, 0
3.20986384, 1, 1, 0, 0
3.20986398, 0, 0, 0, 0
3.20986410, 1, 0, 0, 0
3.20986422, 0, 0, 0, 0
3.20986434, 1, 0, 0, 0
3.20986446, 0, 0, 0, 0
3.20986458, 1, 0, 0, 0
3.20986470, 0, 0, 0, 0
3.20986484, 1, 0, 0, 0
3.20986624, 1, 0, 0, 1
3.20986642, 1, 0, 0, 0
3.20986884, 0, 0, 0, 0
3.20986896, 1, 0, 0, 0
3.20986908, 0, 0, 0, 0
3.20986920, 1, 0, 0, 0
3.20986932, 0, 0, 0, 0
3.20986946, 1, 0, 0, 0
3.20986958, 0, 0, 0, 0
3.20986970, 1, 0, 0, 0
3.20986982, 0, 0, 0, 0
3.20986994, 1, 0, 0, 0
3.20987006, 0, 0, 0, 0
3.20987008, 0, 1, 0, 0
3.20987020, 1, 1, 0, 0
3.20987032, 0, 0, 0, 0
3.20987034, 0, 0, 1, 0
3.20987044, 1, 0, 1, 0
3.20987056, 0, 0, 1, 0
3.20987058, 0, 1, 1, 0
3.20987068, 1, 1, 1, 0
3.20987130, 1, 1, 0, 0
3.20987414, 0, 0, 0, 0
3.20987426, 1, 0, 0, 0
3.20987438, 0, 0, 0, 0
3.20987450, 1, 0, 0, 0
3.20987462, 0, 0, 0, 0
3.20987464, 0, 1, 0, 0
3.20987466, 0, 1, 1, 0
3.20987476, 1, 1, 1, 0
3.20987488, 0, 1, 1, 0
3.20987490, 0, 1, 0, 0
3.20987500, 1, 1, 0, 0
3.20987512, 0, 1, 0, 0
3.20987514, 0, 0, 0, 0
3.20987524, 1, 0, 0, 0
3.20987536, 0, 0, 0, 0
3.20987550, 1, 0, 0, 0
3.20987562, 0, 0, 0, 0
3.20987574, 1, 0, 0, 0
3.20987586, 0, 0, 0, 0
3.20987598, 1, 0, 0, 0
3.20987744, 1, 0, 0, 1
3.20988366, 1, 0, 0, 0
3.20988624, 0, 0, 0, 0
3.20988626, 0, 0, 1, 0
3.20988636, 1, 0, 1, 0
3.20988648, 0, 0, 1, 0
3.20988650, 0, 0, 0, 0
3.20988660, 1, 0, 0, 0
3.20988672, 0, 0, 0, 0
3.20988684, 1, 0, 0, 0
3.20988696, 0, 0, 0, 0
3.20988710, 1, 0, 0, 0
3.20988722, 0, 0, 0, 0
3.20988734, 1, 0, 0, 0
3.20988746, 0, 0, 0, 0
3.20988748, 0, 1, 0, 0
3.20988758, 1, 1, 0, 0
3.20988770, 0, 1, 0, 0
3.20988772, 0, 0, 0, 0
3.20988784, 1, 0, 0, 0
3.20988796, 0, 1, 0, 0
3.20988808, 1, 1, 0, 0
3.20988820, 0, 1, 0, 0
3.20988822, 0, 1, 1, 0
3.20988832, 1, 1, 1, 0
3.20988844, 0, 1, 1, 0
3.20988846, 0, 0, 1, 0
3.20988848, 0, 0, 0, 0
3.20988858, 1, 0, 0, 0
3.20988870, 0, 0, 0, 0
3.20988882, 1, 0, 0, 0
3.20988894, 0, 0, 0, 0
3.20988906, 1, 0, 0, 0
3.20988918, 0, 0, 0, 0
3.20988920, 0, 1, 0, 0
3.20988930, 1, 1, 0, 0
3.20988944, 0, 0, 0, 0
3.20988946, 0, 0, 1, 0
3.20988956, 1, 0, 1, 0
3.20988968, 0, 0, 1, 0
3.20988970, 0, 0, 0, 0
3.20988980, 1, 0, 0, 0
3.20988992, 0, 0, 0, 0
3.20988996, 0, 0, 1, 0
3.20989004, 1, 0, 1, 0
3.20989018, 0, 0, 1, 0
3.20989030, 1, 0, 1, 0
