Time [s],Packet ID,MOSI,MISO
0.039130750,39,0x85,0x88
0.039132750,39,0x86,0x00
0.039134750,39,0x87,0x00
0.039136750,39,0x88,0x00
0.039138750,39,0x96,0x00
0.039140750,39,0x80,0x20
0.040128875,40,0x80,0x03
0.040130875,40,0x85,0x88
0.040132875,40,0x86,0x00
0.040134875,40,0x87,0x00
0.040136875,40,0x88,0x00
0.040138875,40,0x96,0x00
0.040140875,40,0x80,0x20
0.041129000,41,0x80,0x03
0.041131000,41,0x85,0x88
0.041133000,41,0x86,0x00
0.041135000,41,0x87,0x00
0.041137000,41,0x88,0x00
0.041139000,41,0x96,0x00
0.041141000,41,0x80,0x20
0.042129125,42,0x80,0x03
0.042131125,42,0x85,0x88
0.042133125,42,0x86,0x00
0.042135125,42,0x87,0x00
0.042137125,42,0x88,0x00
0.042139125,42,0x96,0x00
0.042141125,42,0x80,0x20
0.043129188,43,0x80,0x03
0.043131188,43,0x85,0x88
0.043133188,43,0x86,0x00
0.043135188,43,0x87,0x00
0.043137188,43,0x88,0x00
0.043139188,43,0x96,0x00
0.043141188,43,0x80,0x20
0.044129313,44,0x80,0x03
0.044131313,44,0x85,0x88
0.044133313,44,0x86,0x00
0.044135313,44,0x87,0x00
0.044137313,44,0x88,0x00
0.044139313,44,0x96,0x00
0.044141313,44,0x80,0x20
0.045129438,45,0x80,0x03
0.045131438,45,0x85,0x88
0.045133438,45,0x86,0x00
0.045135438,45,0x87,0x00
0.045137438,45,0x88,0x00
0.045139438,45,0x96,0x00
0.045141438,45,0x80,0x20
0.046129563,46,0x80,0x03
0.046131563,46,0x85,0x88
0.046133563,46,0x86,0x00
0.046135563,46,0x87,0x00
0.046137563,46,0x88,0x00
0.046139563,46,0x96,0x00
0.046141563,46,0x80,0x20
0.047129625,47,0x80,0x03
0.047131625,47,0x85,0x88
0.047133625,47,0x86,0x00
0.047135625,47,0x87,0x00
0.047137625,47,0x88,0x00
0.047139625,47,0x96,0x00
0.047141625,47,0x80,0x20
0.048129750,48,0x80,0x03
0.048131750,48,0x85,0x88
0.048133750,48,0x86,0x00
0.048135750,48,0x87,0x00
0.048137750,48,0x88,0x00
0.048139750,48,0x96,0x00
0.048141750,48,0x80,0x20
0.049129875,49,0x80,0x03
0.049131875,49,0x85,0x88
0.049133875,49,0x86,0x00
0.049135875,49,0x87,0x00
0.049137875,49,0x88,0x00
0.049139875,49,0x96,0x00
0.049141875,49,0x80,0x20
0.050130000,50,0x80,0x03
0.050132000,50,0x85,0x88
0.050134000,50,0x86,0x00
0.050136000,50,0x87,0x00
0.050138000,50,0x88,0x00
0.050140000,50,0x96,0x00
0.050142000,50,0x80,0x20
0.051130125,51,0x80,0x03
0.051132125,51,0x85,0x88
0.051134125,51,0x86,0x00
0.051136125,51,0x87,0x00
0.051138125,51,0x88,0x00
0.051140125,51,0x96,0x00
0.051142125,51,0x80,0x20
0.052130188,52,0x80,0x03
0.052132188,52,0x85,0x88
0.052134188,52,0x86,0x00
0.052136188,52,0x87,0x00
0.052138188,52,0x88,0x00
0.052140188,52,0x96,0x00
0.052142188,52,0x80,0x20
0.053130313,53,0x80,0x03
0.053132313,53,0x85,0x88
0.053134313,53,0x86,0x00
0.053136313,53,0x87,0x00
0.053138313,53,0x88,0x00
0.053140313,53,0x96,0x00
0.053142313,53,0x80,0x20
0.054130438,54,0x80,0x03
0.054132438,54,0x85,0x88
0.054134438,54,0x86,0x00
0.054136438,54,0x87,0x00
0.054138438,54,0x88,0x00
0.054140438,54,0x96,0x00
0.054142438,54,0x80,0x20
0.055130563,55,0x80,0x03
0.055132563,55,0x85,0x88
0.055134563,55,0x86,0x00
0.055136563,55,0x87,0x00
0.055138563,55,0x88,0x00
0.055140563,55,0x96,0x00
0.055142563,55,0x80,0x20
0.056130625,56,0x80,0x03
0.056132625,56,0x85,0x88
0.056134625,56,0x86,0x00
0.056136625,56,0x87,0x00
0.056138625,56,0x88,0x00
0.056140625,56,0x96,0x00
0.056142625,56,0x80,0x20
0.057130750,57,0x80,0x03
0.057132750,57,0x85,0x88
0.057134750,57,0x86,0x00
0.057136750,57,0x87,0x00
0.057138750,57,0x88,0x00
0.057140750,57,0x96,0x00
0.057142750,57,0x80,0x20
0.058130875,58,0x80,0x03
0.058132875,58,0x85,0x88
0.058134875,58,0x86,0x00
0.058136875,58,0x87,0x00
0.058138875,58,0x88,0x00
0.058140875,58,0x96,0x00
0.058142875,58,0x80,0x20
0.059131000,59,0x80,0x03
0.059133000,59,0x85,0x88
0.059135000,59,0x86,0x00
0.059137000,59,0x87,0x00
0.059139000,59,0x88,0x00
0.059141000,59,0x96,0x00
0.059143000,59,0x80,0x20
0.060131063,60,0x80,0x03
0.060133063,60,0x85,0x88
0.060135063,60,0x86,0x00
0.060137063,60,0x87,0x00
0.060139063,60,0x88,0x00
0.060141063,60,0x96,0x00
0.060143063,60,0x80,0x20
0.061131188,61,0x80,0x03
0.061133188,61,0x85,0x88
0.061135188,61,0x86,0x00
0.061137188,61,0x87,0x00
0.061139188,61,0x88,0x00
0.061141188,61,0x96,0x00
0.061143188,61,0x80,0x20
0.062131313,62,0x80,0x03
0.062133313,62,0x85,0x88
0.062135313,62,0x86,0x00
0.062137313,62,0x87,0x00
0.062139313,62,0x88,0x00
0.062141313,62,0x96,0x00
0.062143313,62,0x80,0x20
0.063131438,63,0x80,0x03
0.063133438,63,0x85,0x88
0.063135438,63,0x86,0x00
0.063137438,63,0x87,0x00
0.063139438,63,0x88,0x00
0.063141437,63,0x96,0x00
0.063143438,63,0x80,0x20
0.064131563,64,0x80,0x03
0.064133563,64,0x85,0x88
0.064135563,64,0x86,0x00
0.064137562,64,0x87,0x00
0.064139563,64,0x88,0x00
0.064141563,64,0x96,0x00
0.064143563,64,0x80,0x20
0.065131625,65,0x80,0x03
0.065133625,65,0x85,0x88
0.065135625,65,0x86,0x00
0.065137625,65,0x87,0x00
0.065139625,65,0x88,0x00
0.065141625,65,0x96,0x00
0.065143625,65,0x80,0x20
0.066131750,66,0x80,0x03
0.066133750,66,0x85,0x88
0.066135750,66,0x86,0x00
0.066137750,66,0x87,0x00
0.066139750,66,0x88,0x00
0.066141750,66,0x96,0x00
0.066143750,66,0x80,0x20
0.067131875,67,0x80,0x03
0.067133875,67,0x85,0x88
0.067135875,67,0x86,0x00
0.067137875,67,0x87,0x00
0.067139875,67,0x88,0x00
0.067141875,67,0x96,0x00
0.067143875,67,0x80,0x20
0.068132000,68,0x80,0x03
0.068134000,68,0x85,0x88
0.068136000,68,0x86,0x00
0.068138000,68,0x87,0x00
0.068140000,68,0x88,0x00
0.068142000,68,0x96,0x00
0.068144000,68,0x80,0x20
0.069132063,69,0x80,0x03
0.069134063,69,0x85,0x88
0.069136063,69,0x86,0x00
0.069138063,69,0x87,0x00
0.069140063,69,0x88,0x00
0.069142063,69,0x96,0x00
0.069144063,69,0x80,0x20
0.070132188,70,0x80,0x03
0.070134188,70,0x85,0x88
0.070136188,70,0x86,0x00
0.070138188,70,0x87,0x00
0.070140188,70,0x88,0x00
0.070142188,70,0x96,0x00
0.070144188,70,0x80,0x20
0.071132313,71,0x80,0x03
0.071134313,71,0x85,0x88
0.071136313,71,0x86,0x00
0.071138313,71,0x87,0x00
0.071140313,71,0x88,0x00
0.071142313,71,0x96,0x00
0.071144313,71,0x80,0x20
0.072132438,72,0x80,0x03
0.072134438,72,0x85,0x88
0.072136438,72,0x86,0x00
0.072138438,72,0x87,0x00
0.072140438,72,0x88,0x00
0.072142438,72,0x96,0x00
0.072144438,72,0x80,0x20
0.073132500,73,0x80,0x03
0.073134500,73,0x85,0x88
0.073136500,73,0x86,0x00
0.073138500,73,0x87,0x00
0.073140500,73,0x88,0x00
0.073142500,73,0x96,0x00
0.073144500,73,0x80,0x20
0.074132625,74,0x80,0x03
0.074134625,74,0x85,0x88
0.074136625,74,0x86,0x00
0.074138625,74,0x87,0x00
0.074140625,74,0x88,0x00
0.074142625,74,0x96,0x00
0.074144625,74,0x80,0x20
0.075132750,75,0x80,0x03
0.075134750,75,0x85,0x88
0.075136750,75,0x86,0x00
0.075138750,75,0x87,0x00
0.075140750,75,0x88,0x00
0.075142750,75,0x96,0x00
0.075144750,75,0x80,0x20
0.076132875,76,0x80,0x03
0.076134875,76,0x85,0x88
0.076136875,76,0x86,0x00
0.076138875,76,0x87,0x00
0.076140875,76,0x88,0x00
0.076142875,76,0x96,0x00
0.076144875,76,0x80,0x20
0.077132938,77,0x80,0x03
0.077135000,77,0x85,0x88
0.077137000,77,0x86,0x00
0.077139000,77,0x87,0x00
0.077141000,77,0x88,0x00
0.077143000,77,0x96,0x00
0.077145000,77,0x80,0x20
0.078133063,78,0x80,0x03
0.078135063,78,0x85,0x88
0.078137063,78,0x86,0x00
0.078139063,78,0x87,0x00
0.078141063,78,0x88,0x00
0.078143063,78,0x96,0x00
0.078145063,78,0x80,0x20
0.079133188,79,0x80,0x02
0.079135188,79,0x85,0x88
0.079137188,79,0x86,0x00
0.079139188,79,0x87,0x00
0.079141188,79,0x88,0x00
0.079143188,79,0x96,0x00
0.079145188,79,0x80,0x20
0.080133313,80,0x80,0x03
0.080135313,80,0x85,0x88
0.080137313,80,0x86,0x00
0.080139313,80,0x87,0x00
0.080141313,80,0x88,0x00
0.080143313,80,0x96,0x00
0.080145313,80,0x80,0x20
0.081133438,81,0x80,0x03
0.081135438,81,0x85,0x88
0.081137438,81,0x86,0x00
0.081139438,81,0x87,0x00
0.081141438,81,0x88,0x00
0.081143438,81,0x96,0x00
0.081145438,81,0x80,0x20
0.082133500,82,0x80,0x03
0.082135500,82,0x85,0x88
0.082137500,82,0x86,0x00
0.082139500,82,0x87,0x00
0.082141500,82,0x88,0x00
0.082143500,82,0x96,0x00
0.082145500,82,0x80,0x20
0.083133625,83,0x80,0x03
0.083135625,83,0x85,0x88
0.083137625,83,0x86,0x00
0.083139625,83,0x87,0x00
0.083141625,83,0x88,0x00
0.083143625,83,0x96,0x00
0.083145625,83,0x80,0x20
0.084133750,84,0x80,0x03
0.084135750,84,0x85,0x88
0.084137750,84,0x86,0x00
0.084139750,84,0x87,0x00
0.084141750,84,0x88,0x00
0.084143750,84,0x96,0x00
0.084145750,84,0x80,0x20
0.085133875,85,0x80,0x03
0.085135875,85,0x85,0x88
0.085137875,85,0x86,0x00
0.085139875,85,0x87,0x00
0.085141875,85,0x88,0x00
0.085143875,85,0x96,0x00
0.085145875,85,0x80,0x20
0.086133938,86,0x80,0x03
0.086135938,86,0x85,0x88
0.086137938,86,0x86,0x00
0.086139938,86,0x87,0x00
0.086141938,86,0x88,0x00
0.086143938,86,0x96,0x00
0.086145938,86,0x80,0x20
0.087134063,87,0x80,0x03
0.087136063,87,0x85,0x88
0.087138063,87,0x86,0x00
0.087140063,87,0x87,0x00
0.087142063,87,0x88,0x00
0.087144063,87,0x96,0x00
0.087146063,87,0x80,0x20
0.088134188,88,0x80,0x03
0.088136188,88,0x85,0x88
0.088138188,88,0x86,0x00
0.088140188,88,0x87,0x00
0.088142188,88,0x88,0x00
0.088144188,88,0x96,0x00
0.088146188,88,0x80,0x20
0.089134313,89,0x80,0x03
0.089136313,89,0x85,0x88
0.089138313,89,0x86,0x00
0.089140313,89,0x87,0x00
0.089142313,89,0x88,0x00
0.089144313,89,0x96,0x00
0.089146313,89,0x80,0x20
0.090134375,90,0x80,0x03
0.090136375,90,0x85,0x88
0.090138375,90,0x86,0x00
0.090140375,90,0x87,0x00
0.090142375,90,0x88,0x00
0.090144375,90,0x96,0x00
0.090146438,90,0x80,0x20
0.091134563,91,0x80,0x03
0.091136563,91,0x85,0x88
0.091138563,91,0x86,0x00
0.091140563,91,0x87,0x00
0.091142563,91,0x88,0x00
0.091144563,91,0x96,0x00
0.091146563,91,0x80,0x20
0.092134625,92,0x80,0x03
0.092136625,92,0x85,0x88
0.092138625,92,0x86,0x00
0.092140625,92,0x87,0x00
0.092142625,92,0x88,0x00
0.092144625,92,0x96,0x00
0.092146625,92,0x80,0x20
0.093134750,93,0x80,0x03
0.093136750,93,0x85,0x88
0.093138750,93,0x86,0x00
0.093140750,93,0x87,0x00
0.093142750,93,0x88,0x00
0.093144750,93,0x96,0x00
0.093146750,93,0x80,0x20
0.094134875,94,0x80,0x03
0.094136875,94,0x85,0x88
0.094138875,94,0x86,0x00
0.094140875,94,0x87,0x00
0.094142875,94,0x88,0x00
0.094144875,94,0x96,0x00
0.094146875,94,0x80,0x20
0.095134938,95,0x80,0x03
0.095136938,95,0x85,0x88
0.095138938,95,0x86,0x00
0.095140938,95,0x87,0x00
0.095142938,95,0x88,0x00
0.095144938,95,0x96,0x00
0.095146938,95,0x80,0x20
0.096135063,96,0x80,0x03
0.096137063,96,0x85,0x88
0.096139063,96,0x86,0x00
0.096141063,96,0x87,0x00
0.096143063,96,0x88,0x00
0.096145063,96,0x96,0x00
0.096147063,96,0x80,0x20
0.097135188,97,0x80,0x03
0.097137188,97,0x85,0x88
0.097139188,97,0x86,0x00
0.097141188,97,0x87,0x00
0.097143188,97,0x88,0x00
0.097145188,97,0x96,0x00
0.097147188,97,0x80,0x20
0.098135313,98,0x80,0x03
0.098137313,98,0x85,0x88
0.098139313,98,0x86,0x00
0.098141313,98,0x87,0x00
0.098143313,98,0x88,0x00
0.098145313,98,0x96,0x00
0.098147313,98,0x80,0x20
0.099135375,99,0x80,0x03
0.099137375,99,0x85,0x88
0.099139375,99,0x86,0x00
0.099141375,99,0x87,0x00
0.099143375,99,0x88,0x00
0.099145375,99,0x96,0x00
0.099147375,99,0x80,0x20
0.100135500,100,0x80,0x03
0.100137500,100,0x85,0x88
0.100139500,100,0x86,0x00
0.100141500,100,0x87,0x00
0.100143500,100,0x88,0x00
0.100145500,100,0x96,0x00
0.100147500,100,0x80,0x20
0.101135625,101,0x80,0x03
0.101137625,101,0x85,0x88
0.101139625,101,0x86,0x00
0.101141625,101,0x87,0x00
0.101143625,101,0x88,0x00
0.101145625,101,0x96,0x00
0.101147625,101,0x80,0x20
0.102135750,102,0x80,0x03
0.102137750,102,0x85,0x88
0.102139750,102,0x86,0x00
0.102141750,102,0x87,0x00
0.102143750,102,0x88,0x00
0.102145750,102,0x96,0x00
0.102147750,102,0x80,0x20
0.103135813,103,0x80,0x03
0.103137813,103,0x85,0x88
0.103139813,103,0x86,0x00
0.103141813,103,0x87,0x00
0.103143813,103,0x88,0x00
0.103145813,103,0x96,0x00
0.103147813,103,0x80,0x20
0.104135938,104,0x80,0x03
0.104137938,104,0x85,0x88
0.104139938,104,0x86,0x00
0.104141938,104,0x87,0x00
0.104143938,104,0x88,0x00
0.104145938,104,0x96,0x00
0.104147938,104,0x80,0x20
0.105136063,105,0x80,0x03
0.105138063,105,0x85,0x88
0.105140063,105,0x86,0x00
0.105142063,105,0x87,0x00
0.105144063,105,0x88,0x00
0.105146063,105,0x96,0x00
0.105148063,105,0x80,0x20
0.106136188,106,0x80,0x03
0.106138188,106,0x85,0x88
0.106140188,106,0x86,0x00
0.106142188,106,0x87,0x00
0.106144188,106,0x88,0x00
0.106146188,106,0x96,0x00
0.106148188,106,0x80,0x20
0.107136313,107,0x80,0x03
0.107138313,107,0x85,0x88
0.107140313,107,0x86,0x00
0.107142313,107,0x87,0x00
0.107144313,107,0x88,0x00
0.107146313,107,0x96,0x00
0.107148313,107,0x80,0x20
0.108136375,108,0x80,0x03
0.108138375,108,0x85,0x88
0.108140375,108,0x86,0x00
0.108142375,108,0x87,0x00
0.108144375,108,0x88,0x00
0.108146375,108,0x96,0x00
0.108148375,108,0x80,0x20
0.109136500,109,0x80,0x03
0.109138500,109,0x85,0x88
0.109140500,109,0x86,0x00
0.109142500,109,0x87,0x00
0.109144500,109,0x88,0x00
0.109146500,109,0x96,0x00
0.109148500,109,0x80,0x20
0.110136625,110,0x80,0x03
0.110138625,110,0x85,0x88
0.110140625,110,0x86,0x00
0.110142625,110,0x87,0x00
0.110144625,110,0x88,0x00
0.110146625,110,0x96,0x00
0.110148625,110,0x80,0x20
0.111136750,111,0x80,0x03
0.111138750,111,0x85,0x88
0.111140750,111,0x86,0x00
0.111142750,111,0x87,0x00
0.111144750,111,0x88,0x00
0.111146750,111,0x96,0x00
0.111148750,111,0x80,0x20
0.112136813,112,0x80,0x03
0.112138813,112,0x85,0x88
0.112140813,112,0x86,0x00
0.112142813,112,0x87,0x00
0.112144813,112,0x88,0x00
0.112146813,112,0x96,0x00
0.112148813,112,0x80,0x20
0.113136938,113,0x80,0x03
0.113138938,113,0x85,0x88
0.113140938,113,0x86,0x00
0.113142938,113,0x87,0x00
0.113144938,113,0x88,0x00
0.113146938,113,0x96,0x00
0.113148938,113,0x80,0x20
0.114137063,114,0x80,0x03
0.114139063,114,0x85,0x88
0.114141063,114,0x86,0x00
0.114143063,114,0x87,0x00
0.114145063,114,0x88,0x00
0.114147063,114,0x96,0x00
0.114149063,114,0x80,0x20
0.115137188,115,0x80,0x03
0.115139188,115,0x85,0x88
0.115141188,115,0x86,0x00
0.115143188,115,0x87,0x00
0.115145188,115,0x88,0x00
0.115147188,115,0x96,0x00
0.115149188,115,0x80,0x20
0.116137250,116,0x80,0x03
0.116139250,116,0x85,0x88
0.116141250,116,0x86,0x00
0.116143250,116,0x87,0x00
0.116145250,116,0x88,0x00
0.116147250,116,0x96,0x00
0.116149250,116,0x80,0x20
0.117137375,117,0x80,0x03
0.117139375,117,0x85,0x88
0.117141375,117,0x86,0x00
0.117143375,117,0x87,0x00
0.117145375,117,0x88,0x00
0.117147375,117,0x96,0x00
0.117149375,117,0x80,0x20
0.118137500,118,0x80,0x03
0.118139500,118,0x85,0x88
0.118141500,118,0x86,0x00
0.118143500,118,0x87,0x00
0.118145500,118,0x88,0x00
0.118147500,118,0x96,0x00
0.118149500,118,0x80,0x20
0.119137625,119,0x80,0x03
0.119139625,119,0x85,0x88
0.119141625,119,0x86,0x00
0.119143625,119,0x87,0x00
0.119145625,119,0x88,0x00
0.119147625,119,0x96,0x00
0.119149625,119,0x80,0x20
0.120137750,120,0x80,0x03
0.120139750,120,0x85,0x88
0.120141750,120,0x86,0x00
0.120143750,120,0x87,0x00
0.120145750,120,0x88,0x00
0.120147750,120,0x96,0x00
0.120149750,120,0x80,0x20
0.121137813,121,0x80,0x03
0.121139813,121,0x85,0x88
0.121141813,121,0x86,0x00
0.121143813,121,0x87,0x00
0.121145813,121,0x88,0x00
0.121147813,121,0x96,0x00
0.121149813,121,0x80,0x20
0.122137938,122,0x80,0x03
0.122139938,122,0x85,0x88
0.122141938,122,0x86,0x00
0.122143938,122,0x87,0x00
0.122145938,122,0x88,0x00
0.122147938,122,0x96,0x00
0.122149938,122,0x80,0x20
0.123138063,123,0x80,0x03
0.123140063,123,0x85,0x88
0.123142063,123,0x86,0x00
0.123144063,123,0x87,0x00
0.123146063,123,0x88,0x00
0.123148063,123,0x96,0x00
0.123150063,123,0x80,0x20
0.124138188,124,0x80,0x03
0.124140188,124,0x85,0x88
0.124142188,124,0x86,0x00
0.124144188,124,0x87,0x00
