Time[s], Channel 0, Channel 1, Channel 2, Channel 3
0.00199382, 1, 0, 0, 0
0.00199396, 0, 0, 0, 0
0.00199408, 1, 0, 0, 0
0.00199420, 0, 0, 0, 0
0.00199434, 1, 0, 0, 0
0.00199446, 0, 0, 0, 0
0.00199448, 0, 0, 1, 0
0.00199458, 1, 0, 1, 0
0.00199470, 0, 0, 1, 0
0.00199474, 0, 0, 0, 0
0.00199484, 1, 0, 0, 0
0.00199496, 0, 0, 0, 0
0.00199508, 1, 0, 0, 0
0.00199520, 0, 0, 0, 0
0.00199524, 0, 0, 1, 0
0.00199534, 1, 0, 1, 0
0.00199546, 0, 0, 1, 0
0.00199548, 0, 0, 0, 0
0.00199558, 1, 0, 0, 0
0.00199570, 0, 0, 0, 0
0.00199574, 0, 0, 1, 0
0.00199584, 1, 0, 1, 0
0.00199596, 0, 0, 1, 0
0.00199608, 1, 0, 1, 0
0.00199620, 0, 0, 1, 0
0.00199624, 0, 0, 0, 0
0.00199634, 1, 0, 0, 0
0.00199646, 0, 0, 0, 0
0.00199648, 0, 0, 1, 0
0.00199658, 1, 0, 1, 0
0.00199670, 0, 0, 1, 0
0.00199674, 0, 0, 0, 0
0.00199684, 1, 0, 0, 0
0.00199696, 0, 0, 0, 0
0.00199698, 0, 1, 0, 0
0.00199708, 1, 1, 0, 0
0.00199720, 0, 1, 0, 0
0.00199722, 0, 0, 0, 0
0.00199734, 1, 0, 0, 0
0.00199746, 0, 0, 0, 0
0.00199758, 1, 0, 0, 0
0.00199770, 0, 0, 0, 0
0.00199784, 1, 0, 0, 0
0.00199796, 0, 0, 0, 0
0.00199808, 1, 0, 0, 0
0.00199820, 0, 0, 0, 0
0.00199834, 1, 0, 0, 0
0.00200022, 1, 0, 0, 1
0.00298196, 1, 0, 0, 0
0.00298456, 0, 0, 0, 0
0.00298458, 0, 0, 1, 0
0.00298468, 1, 0, 1, 0
0.00298482, 0, 0, 1, 0
0.00298484, 0, 0, 0, 0
0.00298494, 1, 0, 0, 0
0.00298506, 0, 0, 0, 0
0.00298518, 1, 0, 0, 0
0.00298532, 0, 0, 0, 0
0.00298544, 1, 0, 0, 0
0.00298556, 0, 0, 0, 0
0.00298568, 1, 0, 0, 0
0.00298582, 0, 0, 0, 0
0.00298594, 1, 0, 0, 0
0.00298606, 0, 0, 0, 0
