Time [s],Packet ID,MOSI,MISO
0.026997220,27,0x96,0x00
0.026999220,27,0x80,0x20
0.027987320,28,0x80,0x03
0.027989320,28,0x85,0x88
0.027991320,28,0x86,0x00
0.027993320,28,0x87,0x00
0.027995320,28,0x88,0x00
0.027997320,28,0x96,0x00
0.027999320,28,0x80,0x20
0.028987440,29,0x80,0x03
0.028989440,29,0x85,0x88
0.028991440,29,0x86,0x00
0.028993440,29,0x87,0x00
0.028995440,29,0x88,0x00
0.028997440,29,0x96,0x00
0.028999440,29,0x80,0x20
0.029987540,30,0x80,0x03
0.029989540,30,0x85,0x88
0.029991540,30,0x86,0x00
0.029993540,30,0x87,0x00
0.029995540,30,0x88,0x00
0.029997540,30,0x96,0x00
0.029999540,30,0x80,0x20
0.030987660,31,0x80,0x03
0.030989660,31,0x85,0x88
0.030991660,31,0x86,0x00
0.030993660,31,0x87,0x00
0.030995660,31,0x88,0x00
0.030997660,31,0x96,0x00
0.030999660,31,0x80,0x20
0.031987760,32,0x80,0x03
0.031989760,32,0x85,0x88
0.031991760,32,0x86,0x00
0.031993760,32,0x87,0x00
0.031995760,32,0x88,0x00
0.031997760,32,0x96,0x00
0.031999760,32,0x80,0x20
0.032987880,33,0x80,0x03
0.032989880,33,0x85,0x88
0.032991880,33,0x86,0x00
0.032993880,33,0x87,0x00
0.032995880,33,0x88,0x00
0.032997880,33,0x96,0x00
0.032999880,33,0x80,0x20
0.033987980,34,0x80,0x03
0.033989980,34,0x85,0x88
0.033991980,34,0x86,0x00
0.033993980,34,0x87,0x00
0.033995980,34,0x88,0x00
0.033997980,34,0x96,0x00
0.033999980,34,0x80,0x20
0.034988100,35,0x80,0x03
0.034990100,35,0x85,0x88
0.034992100,35,0x86,0x00
0.034994100,35,0x87,0x00
0.034996100,35,0x88,0x00
0.034998100,35,0x96,0x00
0.035000100,35,0x80,0x20
0.035988200,36,0x80,0x03
0.035990200,36,0x85,0x88
0.035992200,36,0x86,0x00
0.035994200,36,0x87,0x00
0.035996200,36,0x88,0x00
0.035998220,36,0x96,0x00
0.036000220,36,0x80,0x20
0.036988320,37,0x80,0x03
0.036990320,37,0x85,0x88
0.036992320,37,0x86,0x00
0.036994320,37,0x87,0x00
0.036996320,37,0x88,0x00
0.036998320,37,0x96,0x00
0.037000320,37,0x80,0x20
0.037988420,38,0x80,0x03
0.037990420,38,0x85,0x88
0.037992440,38,0x86,0x00
0.037994440,38,0x87,0x00
0.037996440,38,0x88,0x00
0.037998440,38,0x96,0x00
0.038000440,38,0x80,0x20
0.038988540,39,0x80,0x03
0.038990540,39,0x85,0x88
0.038992540,39,0x86,0x00
0.038994540,39,0x87,0x00
0.038996540,39,0x88,0x00
0.038998540,39,0x96,0x00
0.039000540,39,0x80,0x20
0.039988660,40,0x80,0x03
0.039990660,40,0x85,0x88
0.039992660,40,0x86,0x00
0.039994660,40,0x87,0x00
0.039996660,40,0x88,0x00
0.039998660,40,0x96,0x00
0.040000660,40,0x80,0x20
0.040988760,41,0x80,0x03
0.040990760,41,0x85,0x88
0.040992760,41,0x86,0x00
0.040994760,41,0x87,0x00
0.040996760,41,0x88,0x00
0.040998760,41,0x96,0x00
0.041000760,41,0x80,0x20
0.041988880,42,0x80,0x03
0.041990880,42,0x85,0x88
0.041992880,42,0x86,0x00
0.041994880,42,0x87,0x00
0.041996880,42,0x88,0x00
0.041998880,42,0x96,0x00
0.042000880,42,0x80,0x20
0.042988980,43,0x80,0x03
0.042990980,43,0x85,0x88
0.042992980,43,0x86,0x00
0.042994980,43,0x87,0x00
0.042996980,43,0x88,0x00
0.042998980,43,0x96,0x00
0.043000980,43,0x80,0x20
0.043989100,44,0x80,0x03
0.043991100,44,0x85,0x88
0.043993100,44,0x86,0x00
0.043995100,44,0x87,0x00
0.043997100,44,0x88,0x00
0.043999100,44,0x96,0x00
0.044001100,44,0x80,0x20
0.044989200,45,0x80,0x03
0.044991200,45,0x85,0x88
0.044993200,45,0x86,0x00
0.044995200,45,0x87,0x00
0.044997200,45,0x88,0x00
0.044999200,45,0x96,0x00
0.045001200,45,0x80,0x20
0.045989320,46,0x80,0x03
0.045991320,46,0x85,0x88
0.045993320,46,0x86,0x00
0.045995320,46,0x87,0x00
0.045997320,46,0x88,0x00
0.045999320,46,0x96,0x00
0.046001320,46,0x80,0x20
0.046989420,47,0x80,0x03
0.046991420,47,0x85,0x88
0.046993420,47,0x86,0x00
0.046995420,47,0x87,0x00
0.046997420,47,0x88,0x00
0.046999420,47,0x96,0x00
0.047001420,47,0x80,0x20
0.047989540,48,0x80,0x03
0.047991540,48,0x85,0x88
0.047993540,48,0x86,0x00
0.047995540,48,0x87,0x00
0.047997540,48,0x88,0x00
0.047999540,48,0x96,0x00
0.048001540,48,0x80,0x20
0.048989640,49,0x80,0x03
0.048991640,49,0x85,0x88
0.048993640,49,0x86,0x00
0.048995640,49,0x87,0x00
0.048997640,49,0x88,0x00
0.048999640,49,0x96,0x00
0.049001640,49,0x80,0x20
0.049989760,50,0x80,0x02
0.049991760,50,0x85,0x88
0.049993760,50,0x86,0x00
0.049995760,50,0x87,0x00
0.049997760,50,0x88,0x00
0.049999760,50,0x96,0x00
0.050001760,50,0x80,0x20
0.050989860,51,0x80,0x03
0.050991860,51,0x85,0x88
0.050993860,51,0x86,0x00
0.050995860,51,0x87,0x00
0.050997860,51,0x88,0x00
0.050999860,51,0x96,0x00
0.051001860,51,0x80,0x20
0.051989980,52,0x80,0x03
0.051991980,52,0x85,0x88
0.051993980,52,0x86,0x00
0.051995980,52,0x87,0x00
0.051997980,52,0x88,0x00
0.051999980,52,0x96,0x00
0.052001980,52,0x80,0x20
0.052990080,53,0x80,0x03
0.052992080,53,0x85,0x88
0.052994080,53,0x86,0x00
0.052996080,53,0x87,0x00
0.052998080,53,0x88,0x00
0.053000080,53,0x96,0x00
0.053002080,53,0x80,0x20
0.053990200,54,0x80,0x03
0.053992200,54,0x85,0x88
0.053994200,54,0x86,0x00
0.053996200,54,0x87,0x00
0.053998200,54,0x88,0x00
0.054000200,54,0x96,0x00
0.054002200,54,0x80,0x20
0.054990300,55,0x80,0x03
0.054992300,55,0x85,0x88
0.054994300,55,0x86,0x00
0.054996300,55,0x87,0x00
0.054998300,55,0x88,0x00
0.055000300,55,0x96,0x00
0.055002300,55,0x80,0x20
0.055990420,56,0x80,0x03
0.055992420,56,0x85,0x88
0.055994420,56,0x86,0x00
0.055996420,56,0x87,0x00
0.055998420,56,0x88,0x00
0.056000420,56,0x96,0x00
0.056002420,56,0x80,0x20
0.056990520,57,0x80,0x03
0.056992520,57,0x85,0x88
0.056994520,57,0x86,0x00
0.056996520,57,0x87,0x00
0.056998520,57,0x88,0x00
0.057000520,57,0x96,0x00
0.057002520,57,0x80,0x20
0.057990640,58,0x80,0x03
0.057992640,58,0x85,0x88
0.057994640,58,0x86,0x00
0.057996640,58,0x87,0x00
0.057998640,58,0x88,0x00
0.058000640,58,0x96,0x00
0.058002640,58,0x80,0x20
0.058990740,59,0x80,0x03
0.058992740,59,0x85,0x88
0.058994740,59,0x86,0x00
0.058996740,59,0x87,0x00
0.058998760,59,0x88,0x00
0.059000760,59,0x96,0x00
0.059002760,59,0x80,0x20
0.059990860,60,0x80,0x03
0.059992860,60,0x85,0x88
0.059994860,60,0x86,0x00
0.059996860,60,0x87,0x00
0.059998860,60,0x88,0x00
0.060000860,60,0x96,0x00
0.060002860,60,0x80,0x20
0.060990960,61,0x80,0x03
0.060992980,61,0x85,0x88
0.060994980,61,0x86,0x00
0.060996980,61,0x87,0x00
0.060998980,61,0x88,0x00
0.061000980,61,0x96,0x00
0.061002980,61,0x80,0x20
0.061991080,62,0x80,0x03
0.061993080,62,0x85,0x88
0.061995080,62,0x86,0x00
0.061997080,62,0x87,0x00
0.061999080,62,0x88,0x00
0.062001080,62,0x96,0x00
0.062003080,62,0x80,0x20
0.062991200,63,0x80,0x03
0.062993200,63,0x85,0x88
0.062995200,63,0x86,0x00
0.062997200,63,0x87,0x00
0.062999200,63,0x88,0x00
0.063001200,63,0x96,0x00
0.063003200,63,0x80,0x20
0.063991360,64,0x80,0x03
0.063993360,64,0x85,0x88
0.063995360,64,0x86,0x00
0.063997360,64,0x87,0x00
0.063999360,64,0x88,0x00
0.064001360,64,0x96,0x00
0.064003360,64,0x80,0x20
0.064991420,65,0x80,0x03
0.064993420,65,0x85,0x88
0.064995420,65,0x86,0x00
0.064997420,65,0x87,0x00
0.064999420,65,0x88,0x00
0.065001420,65,0x96,0x00
0.065003420,65,0x80,0x20
0.065991520,66,0x80,0x03
0.065993520,66,0x85,0x88
0.065995520,66,0x86,0x00
0.065997520,66,0x87,0x00
0.065999520,66,0x88,0x00
0.066001520,66,0x96,0x00
0.066003520,66,0x80,0x20
0.066991640,67,0x80,0x03
0.066993640,67,0x85,0x88
0.066995640,67,0x86,0x00
0.066997640,67,0x87,0x00
0.066999640,67,0x88,0x00
0.067001640,67,0x96,0x00
0.067003640,67,0x80,0x20
0.067991740,68,0x80,0x03
0.067993740,68,0x85,0x88
0.067995740,68,0x86,0x00
0.067997740,68,0x87,0x00
0.067999740,68,0x88,0x00
0.068001740,68,0x96,0x00
0.068003740,68,0x80,0x20
0.068991860,69,0x80,0x03
0.068993860,69,0x85,0x88
0.068995860,69,0x86,0x00
0.068997860,69,0x87,0x00
0.068999860,69,0x88,0x00
0.069001860,69,0x96,0x00
0.069003860,69,0x80,0x20
0.069991960,70,0x80,0x03
0.069993960,70,0x85,0x88
0.069995960,70,0x86,0x00
0.069997960,70,0x87,0x00
0.069999960,70,0x88,0x00
0.070001960,70,0x96,0x00
0.070003960,70,0x80,0x20
0.070992080,71,0x80,0x03
0.070994080,71,0x85,0x88
0.070996080,71,0x86,0x00
0.070998080,71,0x87,0x00
0.071000080,71,0x88,0x00
0.071002080,71,0x96,0x00
0.071004080,71,0x80,0x20
0.071992180,72,0x80,0x03
0.071994180,72,0x85,0x88
0.071996180,72,0x86,0x00
0.071998180,72,0x87,0x00
0.072000180,72,0x88,0x00
0.072002180,72,0x96,0x00
0.072004180,72,0x80,0x20
0.072992300,73,0x80,0x03
0.072994300,73,0x85,0x88
0.072996300,73,0x86,0x00
0.072998300,73,0x87,0x00
0.073000300,73,0x88,0x00
0.073002300,73,0x96,0x00
0.073004300,73,0x80,0x20
0.073992400,74,0x80,0x03
0.073994400,74,0x85,0x88
0.073996400,74,0x86,0x00
0.073998400,74,0x87,0x00
0.074000400,74,0x88,0x00
0.074002400,74,0x96,0x00
0.074004400,74,0x80,0x20
0.074992520,75,0x80,0x03
0.074994520,75,0x85,0x88
0.074996520,75,0x86,0x00
0.074998520,75,0x87,0x00
0.075000520,75,0x88,0x00
0.075002520,75,0x96,0x00
0.075004520,75,0x80,0x20
0.075992620,76,0x80,0x03
0.075994620,76,0x85,0x88
0.075996620,76,0x86,0x00
0.075998620,76,0x87,0x00
0.076000620,76,0x88,0x00
0.076002620,76,0x96,0x00
0.076004620,76,0x80,0x20
0.076992740,77,0x80,0x03
0.076994740,77,0x85,0x88
0.076996740,77,0x86,0x00
0.076998740,77,0x87,0x00
0.077000740,77,0x88,0x00
0.077002740,77,0x96,0x00
0.077004740,77,0x80,0x20
0.077992840,78,0x80,0x03
0.077994840,78,0x85,0x88
0.077996840,78,0x86,0x00
0.077998840,78,0x87,0x00
0.078000840,78,0x88,0x00
0.078002840,78,0x96,0x00
0.078004840,78,0x80,0x20
0.078992960,79,0x80,0x03
0.078994960,79,0x85,0x88
0.078996960,79,0x86,0x00
0.078998960,79,0x87,0x00
0.079000960,79,0x88,0x00
0.079002960,79,0x96,0x00
0.079004960,79,0x80,0x20
0.079993060,80,0x80,0x03
0.079995060,80,0x85,0x88
0.079997060,80,0x86,0x00
0.079999060,80,0x87,0x00
0.080001060,80,0x88,0x00
0.080003060,80,0x96,0x00
0.080005060,80,0x80,0x20
0.080993180,81,0x80,0x03
0.080995180,81,0x85,0x88
0.080997180,81,0x86,0x00
0.080999180,81,0x87,0x00
0.081001180,81,0x88,0x00
0.081003180,81,0x96,0x00
0.081005180,81,0x80,0x20
0.081993280,82,0x80,0x03
0.081995280,82,0x85,0x88
0.081997280,82,0x86,0x00
0.081999280,82,0x87,0x00
0.082001280,82,0x88,0x00
0.082003300,82,0x96,0x00
0.082005300,82,0x80,0x20
0.082993400,83,0x80,0x03
0.082995400,83,0x85,0x88
0.082997400,83,0x86,0x00
0.082999400,83,0x87,0x00
0.083001400,83,0x88,0x00
0.083003400,83,0x96,0x00
0.083005400,83,0x80,0x20
0.083993500,84,0x80,0x03
0.083995520,84,0x85,0x88
0.083997520,84,0x86,0x00
0.083999520,84,0x87,0x00
0.084001520,84,0x88,0x00
0.084003520,84,0x96,0x00
0.084005520,84,0x80,0x20
0.084993620,85,0x80,0x03
0.084995620,85,0x85,0x88
0.084997620,85,0x86,0x00
0.084999620,85,0x87,0x00
0.085001620,85,0x88,0x00
0.085003620,85,0x96,0x00
0.085005620,85,0x80,0x20
0.085993740,86,0x80,0x03
0.085995740,86,0x85,0x88
0.085997740,86,0x86,0x00
0.085999740,86,0x87,0x00
0.086001740,86,0x88,0x00
0.086003740,86,0x96,0x00
0.086005740,86,0x80,0x20
0.086993840,87,0x80,0x03
0.086995840,87,0x85,0x88
0.086997840,87,0x86,0x00
0.086999840,87,0x87,0x00
0.087001840,87,0x88,0x00
0.087003840,87,0x96,0x00
0.087005840,87,0x80,0x20
0.087993960,88,0x80,0x03
0.087995960,88,0x85,0x88
0.087997960,88,0x86,0x00
0.087999960,88,0x87,0x00
0.088001960,88,0x88,0x00
0.088003960,88,0x96,0x00
0.088005960,88,0x80,0x20
0.088994060,89,0x80,0x03
0.088996060,89,0x85,0x88
0.088998060,89,0x86,0x00
0.089000060,89,0x87,0x00
0.089002060,89,0x88,0x00
0.089004060,89,0x96,0x00
0.089006060,89,0x80,0x20
0.089994180,90,0x80,0x03
0.089996180,90,0x85,0x88
0.089998180,90,0x86,0x00
0.090000180,90,0x87,0x00
0.090002180,90,0x88,0x00
0.090004180,90,0x96,0x00
0.090006180,90,0x80,0x20
0.090994280,91,0x80,0x03
0.090996280,91,0x85,0x88
0.090998280,91,0x86,0x00
0.091000280,91,0x87,0x00
0.091002280,91,0x88,0x00
0.091004280,91,0x96,0x00
0.091006280,91,0x80,0x20
0.091994400,92,0x80,0x03
0.091996400,92,0x85,0x88
0.091998400,92,0x86,0x00
0.092000400,92,0x87,0x00
0.092002400,92,0x88,0x00
0.092004400,92,0x96,0x00
0.092006400,92,0x80,0x20
0.092994500,93,0x80,0x03
0.092996500,93,0x85,0x88
0.092998500,93,0x86,0x00
0.093000500,93,0x87,0x00
0.093002500,93,0x88,0x00
0.093004500,93,0x96,0x00
0.093006500,93,0x80,0x20
0.093994620,94,0x80,0x03
0.093996620,94,0x85,0x88
0.093998620,94,0x86,0x00
0.094000620,94,0x87,0x00
0.094002620,94,0x88,0x00
0.094004620,94,0x96,0x00
0.094006620,94,0x80,0x20
0.094994720,95,0x80,0x03
0.094996720,95,0x85,0x88
0.094998720,95,0x86,0x00
0.095000720,95,0x87,0x00
0.095002720,95,0x88,0x00
0.095004720,95,0x96,0x00
0.095006720,95,0x80,0x20
0.095994840,96,0x80,0x03
0.095996840,96,0x85,0x88
0.095998840,96,0x86,0x00
0.096000840,96,0x87,0x00
0.096002840,96,0x88,0x00
0.096004840,96,0x96,0x00
0.096006840,96,0x80,0x20
0.096994940,97,0x80,0x03
0.096996940,97,0x85,0x88
0.096998940,97,0x86,0x00
0.097000940,97,0x87,0x00
0.097002940,97,0x88,0x00
0.097004940,97,0x96,0x00
0.097006940,97,0x80,0x20
0.097995060,98,0x80,0x03
0.097997060,98,0x85,0x88
0.097999060,98,0x86,0x00
0.098001060,98,0x87,0x00
0.098003060,98,0x88,0x00
0.098005060,98,0x96,0x00
0.098007060,98,0x80,0x20
0.098995160,99,0x80,0x03
0.098997160,99,0x85,0x88
0.098999160,99,0x86,0x00
0.099001160,99,0x87,0x00
0.099003160,99,0x88,0x00
0.099005160,99,0x96,0x00
0.099007160,99,0x80,0x20
0.099995280,100,0x80,0x03
0.099997280,100,0x85,0x88
0.099999280,100,0x86,0x00
0.100001280,100,0x87,0x00
0.100003280,100,0x88,0x00
0.100005280,100,0x96,0x00
0.100007280,100,0x80,0x20
0.100995380,101,0x80,0x03
0.100997380,101,0x85,0x88
0.100999380,101,0x86,0x00
0.101001380,101,0x87,0x00
0.101003380,101,0x88,0x00
0.101005380,101,0x96,0x00
0.101007380,101,0x80,0x20
0.101995500,102,0x80,0x03
0.101997500,102,0x85,0x88
0.101999500,102,0x86,0x00
0.102001500,102,0x87,0x00
0.102003500,102,0x88,0x00
0.102005500,102,0x96,0x00
0.102007500,102,0x80,0x20
0.102995600,103,0x80,0x03
0.102997600,103,0x85,0x88
0.102999600,103,0x86,0x00
0.103001600,103,0x87,0x00
0.103003600,103,0x88,0x00
0.103005600,103,0x96,0x00
0.103007600,103,0x80,0x20
0.103995720,104,0x80,0x03
0.103997720,104,0x85,0x88
0.103999720,104,0x86,0x00
0.104001720,104,0x87,0x00
0.104003720,104,0x88,0x00
0.104005720,104,0x96,0x00
0.104007720,104,0x80,0x20
0.104995820,105,0x80,0x03
0.104997820,105,0x85,0x88
0.104999820,105,0x86,0x00
0.105001820,105,0x87,0x00
0.105003840,105,0x88,0x00
0.105005840,105,0x96,0x00
0.105007840,105,0x80,0x20
0.105995940,106,0x80,0x03
0.105997940,106,0x85,0x88
0.105999940,106,0x86,0x00
0.106001940,106,0x87,0x00
0.106003940,106,0x88,0x00
0.106005940,106,0x96,0x00
0.106007940,106,0x80,0x20
0.106996040,107,0x80,0x03
0.106998060,107,0x85,0x88
0.107000060,107,0x86,0x00
0.107002060,107,0x87,0x00
0.107004060,107,0x88,0x00
0.107006060,107,0x96,0x00
0.107008060,107,0x80,0x20
0.107996160,108,0x80,0x03
0.107998160,108,0x85,0x88
0.108000160,108,0x86,0x00
0.108002160,108,0x87,0x00
0.108004160,108,0x88,0x00
0.108006160,108,0x96,0x00
0.108008160,108,0x80,0x20
0.108996280,109,0x80,0x03
0.108998280,109,0x85,0x88
0.109000280,109,0x86,0x00
0.109002280,109,0x87,0x00
0.109004280,109,0x88,0x00
0.109006280,109,0x96,0x00
0.109008280,109,0x80,0x20
0.109996380,110,0x80,0x03
0.109998380,110,0x85,0x88
0.110000380,110,0x86,0x00
0.110002380,110,0x87,0x00
0.110004380,110,0x88,0x00
0.110006380,110,0x96,0x00
0.110008380,110,0x80,0x20
0.110996500,111,0x80,0x03
0.110998500,111,0x85,0x88
0.111000500,111,0x86,0x00
0.111002500,111,0x87,0x00
0.111004500,111,0x88,0x00
0.111006500,111,0x96,0x00
0.111008500,111,0x80,0x20
0.111996600,112,0x80,0x03
0.111998600,112,0x85,0x88
0.112000600,112,0x86,0x00
0.112002600,112,0x87,0x00
0.112004600,112,0x88,0x00
0.112006600,112,0x96,0x00
0.112008600,112,0x80,0x20
0.112996720,113,0x80,0x03
0.112998720,113,0x85,0x88
0.113000720,113,0x86,0x00
0.113002720,113,0x87,0x00
0.113004720,113,0x88,0x00
0.113006720,113,0x96,0x00
0.113008720,113,0x80,0x20
0.113996820,114,0x80,0x03
0.113998820,114,0x85,0x88
0.114000820,114,0x86,0x00
0.114002820,114,0x87,0x00
0.114004820,114,0x88,0x00
0.114006820,114,0x96,0x00
0.114008820,114,0x80,0x20
0.114996940,115,0x80,0x03
0.114998940,115,0x85,0x88
0.115000940,115,0x86,0x00
0.115002940,115,0x87,0x00
0.115004940,115,0x88,0x00
0.115006940,115,0x96,0x00
0.115008940,115,0x80,0x20
0.115997040,116,0x80,0x03
0.115999040,116,0x85,0x88
0.116001040,116,0x86,0x00
0.116003040,116,0x87,0x00
0.116005040,116,0x88,0x00
0.116007040,116,0x96,0x00
0.116009040,116,0x80,0x20
0.116997160,117,0x80,0x03
0.116999160,117,0x85,0x88
0.117001160,117,0x86,0x00
0.117003160,117,0x87,0x00
0.117005160,117,0x88,0x00
0.117007160,117,0x96,0x00
0.117009160,117,0x80,0x20
0.117997260,118,0x80,0x03
0.117999260,118,0x85,0x88
0.118001260,118,0x86,0x00
0.118003260,118,0x87,0x00
0.118005260,118,0x88,0x00
0.118007260,118,0x96,0x00
0.118009260,118,0x80,0x20
0.118997380,119,0x80,0x03
0.118999380,119,0x85,0x88
0.119001380,119,0x86,0x00
0.119003380,119,0x87,0x00
0.119005380,119,0x88,0x00
0.119007380,119,0x96,0x00
0.119009380,119,0x80,0x20
0.119997480,120,0x80,0x03
0.119999480,120,0x85,0x88
0.120001480,120,0x86,0x00
0.120003480,120,0x87,0x00
0.120005480,120,0x88,0x00
0.120007480,120,0x96,0x00
0.120009480,120,0x80,0x20
0.120997600,121,0x80,0x03
0.120999600,121,0x85,0x88
0.121001600,121,0x86,0x00
0.121003600,121,0x87,0x00
0.121005600,121,0x88,0x00
0.121007600,121,0x96,0x00
0.121009600,121,0x80,0x20
0.121997700,122,0x80,0x03
0.121999700,122,0x85,0x88
0.122001700,122,0x86,0x00
0.122003700,122,0x87,0x00
0.122005700,122,0x88,0x00
0.122007700,122,0x96,0x00
0.122009700,122,0x80,0x20
0.122997820,123,0x80,0x03
0.122999820,123,0x85,0x88
0.123001820,123,0x86,0x00
0.123003820,123,0x87,0x00
0.123005820,123,0x88,0x00
0.123007820,123,0x96,0x00
0.123009820,123,0x80,0x20
0.123997920,124,0x80,0x03
0.123999920,124,0x85,0x88
0.124001920,124,0x86,0x00
0.124003920,124,0x87,0x00
