Time[s], Channel 0, Channel 1, Channel 2, Channel 3
0.35979316, 0, 1, 1, 0
0.35979318, 0, 0, 1, 0
0.35979328, 1, 0, 1, 0
0.35979340, 0, 0, 1, 0
0.35979344, 0, 0, 0, 0
0.35979354, 1, 0, 0, 0
0.35979366, 0, 0, 0, 0
0.35979378, 1, 0, 0, 0
0.35979390, 0, 0, 0, 0
0.35979404, 1, 0, 0, 0
0.35979416, 0, 0, 0, 0
0.35979418, 0, 0, 1, 0
0.35979428, 1, 0, 1, 0
0.35979440, 0, 0, 1, 0
0.35979444, 0, 0, 0, 0
0.35979454, 1, 0, 0, 0
0.35979466, 0, 0, 0, 0
0.35979478, 1, 0, 0, 0
0.35979490, 0, 0, 0, 0
0.35979504, 1, 0, 0, 0
0.35979516, 0, 0, 0, 0
0.35979518, 0, 0, 1, 0
0.35979528, 1, 0, 1, 0
0.35979540, 0, 0, 1, 0
0.35979544, 0, 0, 0, 0
0.35979554, 1, 0, 0, 0
0.35979566, 0, 0, 0, 0
0.35979578, 1, 0, 0, 0
0.35979590, 0, 0, 0, 0
0.35979594, 0, 0, 1, 0
0.35979604, 1, 0, 1, 0
0.35979616, 0, 0, 1, 0
0.35979618, 0, 0, 0, 0
0.35979628, 1, 0, 0, 0
0.35979640, 0, 0, 0, 0
0.35979644, 0, 0, 1, 0
0.35979654, 1, 0, 1, 0
0.35979666, 0, 0, 1, 0
0.35979678, 1, 0, 1, 0
0.35979690, 0, 0, 1, 0
0.35979692, 0, 1, 1, 0
0.35979694, 0, 1, 0, 0
0.35979704, 1, 1, 0, 0
0.35979716, 0, 1, 0, 0
0.35979718, 0, 0, 1, 0
0.35979728, 1, 0, 1, 0
0.35979740, 0, 0, 1, 0
0.35979744, 0, 0, 0, 0
0.35979754, 1, 0, 0, 0
0.35979766, 0, 0, 0, 0
0.35979768, 0, 1, 0, 0
0.35979778, 1, 1, 0, 0
0.35979790, 0, 1, 0, 0
0.35979792, 0, 0, 0, 0
0.35979804, 1, 0, 0, 0
0.35979816, 0, 0, 0, 0
0.35979828, 1, 0, 0, 0
0.35979840, 0, 0, 0, 0
0.35979854, 1, 0, 0, 0
0.35979866, 0, 0, 0, 0
0.35979878, 1, 0, 0, 0
0.35979890, 0, 0, 0, 0
0.35979904, 1, 0, 0, 0
0.35980092, 1, 0, 0, 1
0.36078274, 1, 0, 0, 0
0.36078534, 0, 0, 0, 0
0.36078536, 0, 0, 1, 0
0.36078546, 1, 0, 1, 0
0.36078558, 0, 0, 1, 0
0.36078560, 0, 0, 0, 0
0.36078570, 1, 0, 0, 0
0.36078584, 0, 0, 0, 0
0.36078596, 1, 0, 0, 0
0.36078608, 0, 0, 0, 0
0.36078620, 1, 0, 0, 0
0.36078634, 0, 0, 0, 0
0.36078646, 1, 0, 0, 0
0.36078658, 0, 0, 0, 0
0.36078670, 1, 0, 0, 0
0.36078684, 0, 1, 0, 0
0.36078696, 1, 1, 0, 0
0.36078708, 0, 1, 0, 0
0.36078720, 1, 1, 0, 0
0.36078734, 0, 1, 0, 0
0.36078736, 0, 1, 1, 0
0.36078746, 1, 1, 1, 0
0.36078758, 0, 1, 1, 0
0.36078760, 0, 0, 0, 0
0.36078770, 1, 0, 0, 0
0.36078784, 0, 0, 0, 0
0.36078796, 1, 0, 0, 0
0.36078808, 0, 0, 0, 0
0.36078820, 1, 0, 0, 0
0.36078834, 0, 1, 0, 0
0.36078846, 1, 1, 0, 0
0.36078858, 0, 1, 0, 0
0.36078860, 0, 0, 1, 0
0.36078870, 1, 0, 1, 0
0.36078884, 0, 0, 1, 0
0.36078886, 0, 0, 0, 0
0.36078896, 1, 0, 0, 0
0.36078908, 0, 0, 0, 0
0.36078910, 0, 0, 1, 0
0.36078920, 1, 0, 1, 0
0.36078934, 0, 0, 1, 0
0.36078946, 1, 0, 1, 0
0.36078958, 0, 0, 1, 0
0.36078960, 0, 0, 0, 0
0.36078970, 1, 0, 0, 0
0.36078984, 0, 0, 0, 0
0.36078996, 1, 0, 0, 0
0.36079008, 0, 0, 0, 0
0.36079020, 1, 0, 0, 0
0.36079034, 0, 0, 0, 0
0.36079046, 1, 0, 0, 0
0.36079058, 0, 0, 0, 0
0.36079060, 0, 0, 1, 0
0.36079070, 1, 0, 1, 0
0.36079084, 0, 0, 1, 0
0.36079096, 1, 0, 1, 0
0.36079108, 0, 0, 1, 0
0.36079110, 0, 0, 0, 0
0.36079120, 1, 0, 0, 0
0.36079134, 0, 0, 0, 0
0.36079136, 0, 0, 1, 0
0.36079146, 1, 0, 1, 0
0.36079158, 0, 0, 1, 0
0.36079160, 0, 0, 0, 0
0.36079170, 1, 0, 0, 0
0.36079184, 0, 0, 0, 0
0.36079196, 1, 0, 0, 0
0.36079208, 0, 0, 0, 0
0.36079220, 1, 0, 0, 0
0.36079234, 0, 0, 0, 0
0.36079246, 1, 0, 0, 0
0.36079258, 0, 0, 0, 0
0.36079260, 0, 0, 1, 0
0.36079270, 1, 0, 1, 0
0.36079284, 0, 0, 1, 0
0.36079296, 1, 0, 1, 0
0.36079308, 0, 0, 1, 0
0.36079320, 1, 0, 1, 0
0.36079334, 0, 0, 1, 0
0.36079346, 1, 0, 1, 0
0.36079358, 0, 0, 1, 0
0.36079360, 0, 0, 0, 0
0.36079370, 1, 0, 0, 0
0.36079384, 0, 0, 0, 0
0.36079396, 1, 0, 0, 0
0.36079408, 0, 0, 0, 0
0.36079420, 1, 0, 0, 0
0.36079434, 0, 0, 0, 0
0.36079436, 0, 0, 1, 0
0.36079446, 1, 0, 1, 0
0.36079458, 0, 0, 1, 0
0.36079460, 0, 0, 0, 0
0.36079470, 1, 0, 0, 0
0.36079484, 0, 0, 0, 0
0.36079496, 1, 0, 0, 0
0.36079508, 0, 0, 0, 0
0.36079520, 1, 0, 0, 0
0.36079534, 0, 0, 0, 0
0.36079536, 0, 0, 1, 0
0.36079546, 1, 0, 1, 0
0.36079558, 0, 0, 1, 0
0.36079560, 0, 0, 0, 0
0.36079570, 1, 0, 0, 0
0.36079584, 0, 0, 0, 0
0.36079596, 1, 0, 0, 0
0.36079608, 0, 0, 0, 0
0.36079610, 0, 0, 1, 0
0.36079620, 1, 0, 1, 0
0.36079634, 0, 0, 1, 0
0.36079636, 0, 0, 0, 0
0.36079646, 1, 0, 0, 0
0.36079658, 0, 0, 0, 0
0.36079660, 0, 0, 1, 0
0.36079670, 1, 0, 1, 0
0.36079684, 0, 0, 1, 0
0.36079696, 1, 0, 1, 0
0.36079708, 0, 0, 1, 0
0.36079710, 0, 0, 0, 0
0.36079720, 1, 0, 0, 0
0.36079734, 0, 0, 0, 0
0.36079736, 0, 0, 1, 0
0.36079746, 1, 0, 1, 0
0.36079758, 0, 0, 1, 0
0.36079760, 0, 0, 0, 0
0.36079770, 1, 0, 0, 0
0.36079784, 0, 1, 0, 0
0.36079796, 1, 1, 0, 0
0.36079808, 0, 1, 0, 0
0.36079810, 0, 0, 0, 0
0.36079820, 1, 0, 0, 0
0.36079834, 0, 0, 0, 0
0.36079846, 1, 0, 0, 0
0.36079858, 0, 0, 0, 0
0.36079870, 1, 0, 0, 0
0.36079884, 0, 0, 0, 0
0.36079896, 1, 0, 0, 0
0.36079908, 0, 0, 0, 0
0.36079920, 1, 0, 0, 0
0.36080110, 1, 0, 0, 1
0.36178278, 1, 0, 0, 0
0.36178280, 1, 1, 0, 0
0.36178538, 0, 1, 0, 0
0.36178540, 0, 1, 1, 0
0.36178550, 1, 1, 1, 0
0.36178562, 0, 1, 1, 0
0.36178564, 0, 0, 1, 0
0.36178566, 0, 0, 0, 0
0.36178576, 1, 0, 0, 0
0.36178588, 0, 0, 0, 0
0.36178600, 1, 0, 0, 0
0.36178612, 0, 0, 0, 0
0.36178626, 1, 0, 0, 0
0.36178638, 0, 0, 0, 0
0.36178650, 1, 0, 0, 0
0.36178662, 0, 0, 0, 0
0.36178676, 1, 0, 0, 0
0.36178688, 0, 0, 0, 0
0.36178690, 0, 1, 0, 0
0.36178700, 1, 1, 0, 0
0.36178712, 0, 1, 0, 0
0.36178726, 1, 1, 0, 0
0.36178738, 0, 1, 0, 0
0.36178740, 0, 1, 1, 0
0.36178750, 1, 1, 1, 0
0.36178762, 0, 1, 1, 0
0.36178764, 0, 0, 1, 0
0.36178766, 0, 0, 0, 0
0.36178776, 1, 0, 0, 0
0.36178788, 0, 0, 0, 0
0.36178800, 1, 0, 0, 0
0.36178812, 0, 0, 0, 0
0.36178826, 1, 0, 0, 0
0.36178838, 0, 0, 0, 0
0.36178840, 0, 1, 0, 0
0.36178850, 1, 1, 0, 0
0.36178862, 0, 1, 0, 0
0.36178864, 0, 0, 0, 0
0.36178866, 0, 0, 1, 0
0.36178876, 1, 0, 1, 0
0.36178888, 0, 0, 1, 0
0.36178890, 0, 0, 0, 0
0.36178900, 1, 0, 0, 0
0.36178912, 0, 0, 0, 0
0.36178916, 0, 0, 1, 0
0.36178926, 1, 0, 1, 0
0.36178938, 0, 0, 1, 0
0.36178950, 1, 0, 1, 0
0.36178962, 0, 0, 1, 0
0.36178966, 0, 0, 0, 0
0.36178976, 1, 0, 0, 0
0.36178988, 0, 0, 0, 0
0.36179000, 1, 0, 0, 0
0.36179012, 0, 0, 0, 0
0.36179026, 1, 0, 0, 0
0.36179038, 0, 0, 0, 0
0.36179050, 1, 0, 0, 0
0.36179062, 0, 0, 0, 0
0.36179066, 0, 0, 1, 0
0.36179076, 1, 0, 1, 0
0.36179088, 0, 0, 1, 0
0.36179100, 1, 0, 1, 0
0.36179112, 0, 0, 1, 0
0.36179116, 0, 0, 0, 0
0.36179126, 1, 0, 0, 0
0.36179138, 0, 0, 0, 0
0.36179140, 0, 0, 1, 0
0.36179150, 1, 0, 1, 0
0.36179162, 0, 0, 1, 0
0.36179166, 0, 0, 0, 0
0.36179176, 1, 0, 0, 0
0.36179188, 0, 0, 0, 0
0.36179200, 1, 0, 0, 0
0.36179212, 0, 0, 0, 0
0.36179226, 1, 0, 0, 0
0.36179238, 0, 0, 0, 0
0.36179250, 1, 0, 0, 0
0.36179262, 0, 0, 0, 0
0.36179266, 0, 0, 1, 0
0.36179276, 1, 0, 1, 0
0.36179288, 0, 0, 1, 0
0.36179300, 1, 0, 1, 0
0.36179312, 0, 0, 1, 0
0.36179326, 1, 0, 1, 0
0.36179338, 0, 0, 1, 0
0.36179350, 1, 0, 1, 0
0.36179362, 0, 0, 1, 0
0.36179366, 0, 0, 0, 0
0.36179376, 1, 0, 0, 0
0.36179388, 0, 0, 0, 0
0.36179400, 1, 0, 0, 0
0.36179412, 0, 0, 0, 0
0.36179426, 1, 0, 0, 0
0.36179438, 0, 0, 0, 0
0.36179440, 0, 0, 1, 0
0.36179450, 1, 0, 1, 0
0.36179464, 0, 0, 1, 0
0.36179466, 0, 0, 0, 0
0.36179476, 1, 0, 0, 0
0.36179488, 0, 0, 0, 0
0.36179500, 1, 0, 0, 0
0.36179514, 0, 0, 0, 0
0.36179526, 1, 0, 0, 0
0.36179538, 0, 0, 0, 0
0.36179540, 0, 0, 1, 0
0.36179550, 1, 0, 1, 0
0.36179564, 0, 0, 1, 0
0.36179566, 0, 0, 0, 0
0.36179576, 1, 0, 0, 0
0.36179588, 0, 0, 0, 0
0.36179600, 1, 0, 0, 0
0.36179614, 0, 0, 0, 0
0.36179616, 0, 0, 1, 0
0.36179626, 1, 0, 1, 0
0.36179638, 0, 0, 1, 0
0.36179640, 0, 0, 0, 0
0.36179650, 1, 0, 0, 0
0.36179664, 0, 0, 0, 0
0.36179666, 0, 0, 1, 0
0.36179676, 1, 0, 1, 0
0.36179688, 0, 0, 1, 0
0.36179700, 1, 0, 1, 0
0.36179714, 0, 1, 1, 0
0.36179716, 0, 1, 0, 0
0.36179726, 1, 1, 0, 0
0.36179738, 0, 1, 0, 0
0.36179740, 0, 0, 1, 0
0.36179750, 1, 0, 1, 0
0.36179764, 0, 0, 1, 0
0.36179766, 0, 0, 0, 0
0.36179776, 1, 0, 0, 0
0.36179788, 0, 0, 0, 0
0.36179790, 0, 1, 0, 0
0.36179800, 1, 1, 0, 0
0.36179814, 0, 0, 0, 0
0.36179826, 1, 0, 0, 0
0.36179838, 0, 0, 0, 0
0.36179850, 1, 0, 0, 0
0.36179864, 0, 0, 0, 0
0.36179876, 1, 0, 0, 0
0.36179888, 0, 0, 0, 0
0.36179900, 1, 0, 0, 0
0.36179914, 0, 0, 0, 0
0.36179926, 1, 0, 0, 0
0.36180114, 1, 0, 0, 1
0.36278296, 1, 0, 0, 0
0.36278556, 0, 0, 0, 0
0.36278558, 0, 0, 1, 0
0.36278568, 1, 0, 1, 0
0.36278580, 0, 0, 1, 0
0.36278582, 0, 0, 0, 0
0.36278592, 1, 0, 0, 0
0.36278606, 0, 0, 0, 0
0.36278618, 1, 0, 0, 0
0.36278630, 0, 0, 0, 0
0.36278642, 1, 0, 0, 0
0.36278656, 0, 0, 0, 0
0.36278668, 1, 0, 0, 0
0.36278680, 0, 0, 0, 0
0.36278692, 1, 0, 0, 0
0.36278706, 0, 1, 0, 0
0.36278718, 1, 1, 0, 0
0.36278730, 0, 1, 0, 0
0.36278742, 1, 1, 0, 0
0.36278756, 0, 1, 0, 0
0.36278758, 0, 1, 1, 0
0.36278768, 1, 1, 1, 0
0.36278780, 0, 1, 1, 0
0.36278782, 0, 0, 0, 0
0.36278792, 1, 0, 0, 0
0.36278806, 0, 0, 0, 0
0.36278818, 1, 0, 0, 0
0.36278830, 0, 0, 0, 0
0.36278842, 1, 0, 0, 0
0.36278856, 0, 1, 0, 0
0.36278868, 1, 1, 0, 0
0.36278880, 0, 1, 0, 0
0.36278882, 0, 0, 1, 0
0.36278892, 1, 0, 1, 0
0.36278906, 0, 0, 1, 0
0.36278908, 0, 0, 0, 0
0.36278918, 1, 0, 0, 0
0.36278930, 0, 0, 0, 0
0.36278932, 0, 0, 1, 0
0.36278942, 1, 0, 1, 0
0.36278956, 0, 0, 1, 0
0.36278968, 1, 0, 1, 0
0.36278980, 0, 0, 1, 0
0.36278982, 0, 0, 0, 0
0.36278992, 1, 0, 0, 0
0.36279006, 0, 0, 0, 0
0.36279018, 1, 0, 0, 0
0.36279030, 0, 0, 0, 0
0.36279042, 1, 0, 0, 0
0.36279056, 0, 0, 0, 0
0.36279068, 1, 0, 0, 0
0.36279080, 0, 0, 0, 0
0.36279082, 0, 0, 1, 0
0.36279092, 1, 0, 1, 0
0.36279106, 0, 0, 1, 0
0.36279118, 1, 0, 1, 0
0.36279130, 0, 0, 1, 0
0.36279132, 0, 0, 0, 0
0.36279142, 1, 0, 0, 0
0.36279156, 0, 0, 0, 0
0.36279158, 0, 0, 1, 0
0.36279168, 1, 0, 1, 0
0.36279180, 0, 0, 1, 0
0.36279182, 0, 0, 0, 0
0.36279192, 1, 0, 0, 0
0.36279206, 0, 0, 0, 0
0.36279218, 1, 0, 0, 0
0.36279230, 0, 0, 0, 0
0.36279242, 1, 0, 0, 0
0.36279256, 0, 0, 0, 0
0.36279268, 1, 0, 0, 0
0.36279280, 0, 0, 0, 0
0.36279282, 0, 0, 1, 0
0.36279292, 1, 0, 1, 0
0.36279306, 0, 0, 1, 0
0.36279318, 1, 0, 1, 0
0.36279330, 0, 0, 1, 0
0.36279342, 1, 0, 1, 0
0.36279356, 0, 0, 1, 0
0.36279368, 1, 0, 1, 0
0.36279380, 0, 0, 1, 0
0.36279382, 0, 0, 0, 0
0.36279392, 1, 0, 0, 0
0.36279406, 0, 0, 0, 0
0.36279418, 1, 0, 0, 0
0.36279430, 0, 0, 0, 0
0.36279442, 1, 0, 0, 0
0.36279456, 0, 0, 0, 0
0.36279458, 0, 0, 1, 0
0.36279468, 1, 0, 1, 0
0.36279480, 0, 0, 1, 0
0.36279482, 0, 0, 0, 0
0.36279492, 1, 0, 0, 0
0.36279506, 0, 0, 0, 0
0.36279518, 1, 0, 0, 0
0.36279530, 0, 0, 0, 0
0.36279542, 1, 0, 0, 0
0.36279556, 0, 0, 0, 0
0.36279558, 0, 0, 1, 0
0.36279568, 1, 0, 1, 0
0.36279580, 0, 0, 1, 0
0.36279582, 0, 0, 0, 0
0.36279592, 1, 0, 0, 0
0.36279606, 0, 0, 0, 0
0.36279618, 1, 0, 0, 0
0.36279630, 0, 0, 0, 0
0.36279632, 0, 0, 1, 0
0.36279642, 1, 0, 1, 0
0.36279656, 0, 0, 1, 0
0.36279658, 0, 0, 0, 0
0.36279668, 1, 0, 0, 0
0.36279680, 0, 0, 0, 0
0.36279682, 0, 0, 1, 0
0.36279692, 1, 0, 1, 0
0.36279706, 0, 0, 1, 0
0.36279718, 1, 0, 1, 0
0.36279730, 0, 0, 1, 0
0.36279732, 0, 0, 0, 0
0.36279742, 1, 0, 0, 0
0.36279756, 0, 0, 0, 0
0.36279758, 0, 0, 1, 0
0.36279768, 1, 0, 1, 0
0.36279780, 0, 0, 1, 0
0.36279782, 0, 0, 0, 0
0.36279792, 1, 0, 0, 0
0.36279806, 0, 1, 0, 0
0.36279818, 1, 1, 0, 0
0.36279830, 0, 1, 0, 0
0.36279832, 0, 0, 0, 0
0.36279842, 1, 0, 0, 0
0.36279856, 0, 0, 0, 0
0.36279868, 1, 0, 0, 0
0.36279880, 0, 0, 0, 0
0.36279892, 1, 0, 0, 0
0.36279906, 0, 0, 0, 0
0.36279918, 1, 0, 0, 0
0.36279930, 0, 0, 0, 0
0.36279942, 1, 0, 0, 0
0.36280132, 1, 0, 0, 1
0.36378300, 1, 0, 0, 0
0.36378302, 1, 1, 0, 0
0.36378560, 0, 1, 0, 0
0.36378562, 0, 1, 1, 0
0.36378572, 1, 1, 1, 0
0.36378584, 0, 1, 1, 0
0.36378586, 0, 0, 1, 0
0.36378588, 0, 0, 0, 0
0.36378598, 1, 0, 0, 0
0.36378610, 0, 0, 0, 0
0.36378622, 1, 0, 0, 0
0.36378634, 0, 0, 0, 0
0.36378648, 1, 0, 0, 0
0.36378660, 0, 0, 0, 0
0.36378672, 1, 0, 0, 0
0.36378684, 0, 0, 0, 0
0.36378698, 1, 0, 0, 0
0.36378710, 0, 0, 0, 0
0.36378712, 0, 1, 0, 0
0.36378722, 1, 1, 0, 0
0.36378734, 0, 1, 0, 0
0.36378748, 1, 1, 0, 0
0.36378760, 0, 1, 0, 0
0.36378762, 0, 1, 1, 0
0.36378772, 1, 1, 1, 0
0.36378786, 0, 0, 1, 0
0.36378788, 0, 0, 0, 0
0.36378798, 1, 0, 0, 0
0.36378810, 0, 0, 0, 0
0.36378822, 1, 0, 0, 0
0.36378836, 0, 0, 0, 0
0.36378848, 1, 0, 0, 0
0.36378860, 0, 0, 0, 0
0.36378862, 0, 1, 0, 0
0.36378872, 1, 1, 0, 0
0.36378886, 0, 0, 0, 0
0.36378888, 0, 0, 1, 0
0.36378898, 1, 0, 1, 0
0.36378910, 0, 0, 1, 0
0.36378912, 0, 0, 0, 0
0.36378922, 1, 0, 0, 0
0.36378936, 0, 0, 0, 0
0.36378938, 0, 0, 1, 0
0.36378948, 1, 0, 1, 0
0.36378960, 0, 0, 1, 0
0.36378972, 1, 0, 1, 0
0.36378986, 0, 0, 1, 0
0.36378988, 0, 0, 0, 0
0.36378998, 1, 0, 0, 0
0.36379010, 0, 0, 0, 0
0.36379022, 1, 0, 0, 0
0.36379036, 0, 0, 0, 0
0.36379048, 1, 0, 0, 0
0.36379060, 0, 0, 0, 0
0.36379072, 1, 0, 0, 0
0.36379086, 0, 0, 0, 0
0.36379088, 0, 0, 1, 0
0.36379098, 1, 0, 1, 0
0.36379110, 0, 0, 1, 0
0.36379122, 1, 0, 1, 0
0.36379136, 0, 0, 1, 0
0.36379138, 0, 0, 0, 0
0.36379148, 1, 0, 0, 0
0.36379160, 0, 0, 0, 0
0.36379162, 0, 0, 1, 0
0.36379172, 1, 0, 1, 0
0.36379186, 0, 0, 1, 0
0.36379188, 0, 0, 0, 0
0.36379198, 1, 0, 0, 0
0.36379210, 0, 0, 0, 0
0.36379222, 1, 0, 0, 0
0.36379236, 0, 0, 0, 0
0.36379248, 1, 0, 0, 0
0.36379260, 0, 0, 0, 0
0.36379272, 1, 0, 0, 0
0.36379286, 0, 0, 0, 0
0.36379288, 0, 0, 1, 0
0.36379298, 1, 0, 1, 0
0.36379310, 0, 0, 1, 0
0.36379322, 1, 0, 1, 0
0.36379336, 0, 1, 1, 0
0.36379348, 1, 1, 1, 0
0.36379360, 0, 1, 1, 0
0.36379362, 0, 0, 1, 0
0.36379372, 1, 0, 1, 0
0.36379386, 0, 0, 1, 0
0.36379388, 0, 0, 0, 0
0.36379398, 1, 0, 0, 0
0.36379410, 0, 0, 0, 0
0.36379422, 1, 0, 0, 0
0.36379436, 0, 0, 0, 0
0.36379448, 1, 0, 0, 0
0.36379460, 0, 0, 0, 0
0.36379462, 0, 0, 1, 0
0.36379472, 1, 0, 1, 0
0.36379486, 0, 0, 1, 0
0.36379488, 0, 0, 0, 0
0.36379498, 1, 0, 0, 0
0.36379510, 0, 0, 0, 0
0.36379522, 1, 0, 0, 0
0.36379536, 0, 0, 0, 0
0.36379548, 1, 0, 0, 0
0.36379560, 0, 0, 0, 0
0.36379562, 0, 0, 1, 0
0.36379572, 1, 0, 1, 0
0.36379586, 0, 0, 1, 0
0.36379588, 0, 0, 0, 0
0.36379598, 1, 0, 0, 0
0.36379610, 0, 0, 0, 0
0.36379622, 1, 0, 0, 0
0.36379636, 0, 0, 0, 0
0.36379638, 0, 0, 1, 0
0.36379648, 1, 0, 1, 0
0.36379660, 0, 0, 1, 0
0.36379662, 0, 0, 0, 0
0.36379672, 1, 0, 0, 0
0.36379686, 0, 0, 0, 0
0.36379688, 0, 0, 1, 0
0.36379698, 1, 0, 1, 0
0.36379710, 0, 0, 1, 0
0.36379722, 1, 0, 1, 0
0.36379736, 0, 1, 1, 0
0.36379738, 0, 1, 0, 0
0.36379748, 1, 1, 0, 0
0.36379760, 0, 1, 0, 0
0.36379762, 0, 0, 1, 0
0.36379772, 1, 0, 1, 0
0.36379786, 0, 0, 1, 0
0.36379788, 0, 0, 0, 0
0.36379798, 1, 0, 0, 0
0.36379810, 0, 0, 0, 0
0.36379812, 0, 1, 0, 0
0.36379822, 1, 1, 0, 0
0.36379836, 0, 0, 0, 0
0.36379848, 1, 0, 0, 0
0.36379860, 0, 0, 0, 0
0.36379872, 1, 0, 0, 0
0.36379886, 0, 0, 0, 0
0.36379898, 1, 0, 0, 0
0.36379910, 0, 0, 0, 0
0.36379922, 1, 0, 0, 0
0.36379936, 0, 0, 0, 0
0.36379948, 1, 0, 0, 0
0.36380136, 1, 0, 0, 1
0.36478318, 1, 0, 0, 0
0.36478320, 1, 1, 0, 0
0.36478578, 0, 1, 0, 0
0.36478580, 0, 1, 1, 0
0.36478590, 1, 1, 1, 0
0.36478602, 0, 1, 1, 0
0.36478604, 0, 0, 0, 0
0.36478614, 1, 0, 0, 0
0.36478628, 0, 0, 0, 0
0.36478640, 1, 0, 0, 0
0.36478652, 0, 0, 0, 0
0.36478664, 1, 0, 0, 0
0.36478678, 0, 0, 0, 0
0.36478690, 1, 0, 0, 0
0.36478702, 0, 0, 0, 0
0.36478714, 1, 0, 0, 0
0.36478728, 0, 1, 0, 0
0.36478740, 1, 1, 0, 0
0.36478752, 0, 1, 0, 0
0.36478764, 1, 1, 0, 0
0.36478778, 0, 1, 0, 0
0.36478780, 0, 1, 1, 0
0.36478790, 1, 1, 1, 0
0.36478802, 0, 1, 1, 0
0.36478804, 0, 0, 0, 0
0.36478814, 1, 0, 0, 0
0.36478828, 0, 0, 0, 0
0.36478840, 1, 0, 0, 0
0.36478852, 0, 0, 0, 0
0.36478864, 1, 0, 0, 0
0.36478878, 0, 1, 0, 0
0.36478890, 1, 1, 0, 0
0.36478902, 0, 1, 0, 0
0.36478904, 0, 0, 1, 0
0.36478914, 1, 0, 1, 0
0.36478928, 0, 0, 1, 0
0.36478930, 0, 0, 0, 0
0.36478940, 1, 0, 0, 0
0.36478952, 0, 0, 0, 0
0.36478954, 0, 0, 1, 0
0.36478964, 1, 0, 1, 0
0.36478978, 0, 0, 1, 0
0.36478990, 1, 0, 1, 0
0.36479002, 0, 0, 1, 0
0.36479004, 0, 0, 0, 0
0.36479014, 1, 0, 0, 0
0.36479028, 0, 0, 0, 0
0.36479040, 1, 0, 0, 0
0.36479052, 0, 0, 0, 0
0.36479064, 1, 0, 0, 0
0.36479078, 0, 0, 0, 0
0.36479090, 1, 0, 0, 0
0.36479102, 0, 0, 0, 0
0.36479104, 0, 0, 1, 0
0.36479114, 1, 0, 1, 0
0.36479128, 0, 0, 1, 0
0.36479140, 1, 0, 1, 0
0.36479152, 0, 0, 1, 0
0.36479154, 0, 0, 0, 0
0.36479164, 1, 0, 0, 0
0.36479178, 0, 0, 0, 0
0.36479180, 0, 0, 1, 0
0.36479190, 1, 0, 1, 0
0.36479202, 0, 0, 1, 0
0.36479204, 0, 0, 0, 0
0.36479214, 1, 0, 0, 0
0.36479228, 0, 0, 0, 0
0.36479240, 1, 0, 0, 0
0.36479252, 0, 0, 0, 0
0.36479264, 1, 0, 0, 0
0.36479278, 0, 0, 0, 0
0.36479290, 1, 0, 0, 0
0.36479302, 0, 0, 0, 0
0.36479304, 0, 0, 1, 0
0.36479314, 1, 0, 1, 0
0.36479328, 0, 0, 1, 0
0.36479340, 1, 0, 1, 0
0.36479352, 0, 0, 1, 0
0.36479364, 1, 0, 1, 0
0.36479378, 0, 0, 1, 0
0.36479390, 1, 0, 1, 0
0.36479402, 0, 0, 1, 0
0.36479404, 0, 0, 0, 0
0.36479414, 1, 0, 0, 0
0.36479428, 0, 0, 0, 0
0.36479440, 1, 0, 0, 0
0.36479452, 0, 0, 0, 0
0.36479464, 1, 0, 0, 0
0.36479478, 0, 0, 0, 0
0.36479480, 0, 0, 1, 0
0.36479490, 1, 0, 1, 0
0.36479502, 0, 0, 1, 0
0.36479504, 0, 0, 0, 0
0.36479514, 1, 0, 0, 0
0.36479528, 0, 0, 0, 0
0.36479540, 1, 0, 0, 0
0.36479552, 0, 0, 0, 0
0.36479564, 1, 0, 0, 0
0.36479578, 0, 0, 0, 0
0.36479580, 0, 0, 1, 0
0.36479590, 1, 0, 1, 0
0.36479602, 0, 0, 1, 0
0.36479604, 0, 0, 0, 0
0.36479614, 1, 0, 0, 0
0.36479628, 0, 0, 0, 0
0.36479640, 1, 0, 0, 0
0.36479652, 0, 0, 0, 0
0.36479654, 0, 0, 1, 0
0.36479664, 1, 0, 1, 0
0.36479678, 0, 0, 1, 0
0.36479680, 0, 0, 0, 0
0.36479690, 1, 0, 0, 0
0.36479702, 0, 0, 0, 0
0.36479704, 0, 0, 1, 0
0.36479714, 1, 0, 1, 0
0.36479728, 0, 0, 1, 0
0.36479740, 1, 0, 1, 0
0.36479752, 0, 0, 1, 0
0.36479754, 0, 1, 1, 0
0.36479756, 0, 1, 0, 0
0.36479764, 1, 1, 0, 0
0.36479778, 0, 0, 0, 0
0.36479780, 0, 0, 1, 0
0.36479790, 1, 0, 1, 0
0.36479802, 0, 0, 1, 0
0.36479804, 0, 0, 0, 0
0.36479814, 1, 0, 0, 0
0.36479828, 0, 1, 0, 0
0.36479840, 1, 1, 0, 0
0.36479852, 0, 1, 0, 0
0.36479854, 0, 0, 0, 0
0.36479864, 1, 0, 0, 0
0.36479878, 0, 0, 0, 0
0.36479890, 1, 0, 0, 0
0.36479902, 0, 0, 0, 0
0.36479914, 1, 0, 0, 0
0.36479928, 0, 0, 0, 0
0.36479940, 1, 0, 0, 0
0.36479952, 0, 0, 0, 0
0.36479964, 1, 0, 0, 0
0.36480154, 1, 0, 0, 1
0.36578328, 1, 0, 0, 0
0.36578330, 1, 1, 0, 0
0.36578588, 0, 1, 0, 0
0.36578590, 0, 1, 1, 0
